Unnamed: 0,time,m10x,m10y,m10z,m11x,m11y,m11z,m1x,m1y,m1z,m2x,m2y,m2z,m3x,m3y,m3z,m4x,m4y,m4z,m5x,m5y,m5z,m6x,m6y,m6z,m7x,m7y,m7z,m8x,m8y,m8z,m9x,m9y,m9z
0.0,0.0,0.11292027294059265,0.9446750551919478,0.0,0.17437062827926483,0.8821872611703669,0.0,0.0,0.0,0.0,0.07899796977589801,0.360613197746884,0.0,0.05199295356800617,0.5937758880745756,0.0,-0.0782300427562968,0.8482043375422939,0.0,-0.07544314032386605,1.0082612546332506,0.0,-0.024878050385212437,1.2684559713375025,0.0,0.09009255325375469,1.4053168167338301,0.0,0.1542897730547614,1.5096352496865175,0.0,0.08050751748079507,1.0503349530865853,0.0
0.0,0.0,0.1130650066691195,0.9447048383717203,0.0,0.1745000149915831,0.882201955835381,0.0,0.0,0.0,0.0,0.07893800950447927,0.36062632775965997,0.0,0.052012228410476063,0.5937981814935815,0.0,-0.07814040869280382,0.8482532355523457,0.0,-0.07532417108159987,1.0083096391716526,0.0,-0.024711393514599854,1.2684950839380027,0.0,0.09029199938847006,1.4053283778561427,0.0,0.15451421258119769,1.5096314258293968,0.0,0.08065940539142638,1.0503669306538297,0.0
0.0,0.0,0.11321092012509852,0.9447360977386501,0.0,0.17463046746927396,0.8822180221367156,0.0,0.0,0.0,0.0,0.07887690151855463,0.36063969834833653,0.0,0.052036510191667176,0.5938213967182023,0.0,-0.0780439411394452,0.8483011112601533,0.0,-0.07520175541801652,1.0083570562111428,0.0,-0.024546797571938297,1.2685342922771023,0.0,0.09048621970030762,1.4053426825203517,0.0,0.15473101502268333,1.5096318226926109,0.0,0.08081141546054389,1.050400059604053,0.0
0.0,0.0,0.1134470130965555,0.9447857118828041,0.0,0.174841528229202,0.8822430537640462,0.0,0.0,0.0,0.0,0.0787784327037914,0.360661220758042,0.0,0.05207280558280124,0.5938583917128162,0.0,-0.07789161148402117,0.8483792789714182,0.0,-0.07500520435216115,1.0084344325519838,0.0,-0.02427836462053077,1.268597663336335,0.0,0.09080468632893006,1.4053639679872607,0.0,0.15508762392997197,1.5096296019097744,0.0,0.08105806176488255,1.0504529091165549,0.0
0.0,0.0,0.11354088362851072,0.9447992316588738,0.0,0.1749253752452201,0.8822467356104288,0.0,0.0,0.0,0.0,0.07874239068887881,0.36066909144886106,0.0,0.05206433483532477,0.5938694182005836,0.0,-0.07785983952843278,0.8484167680564514,0.0,-0.07493873134153654,1.008471292081203,0.0,-0.02415548751908897,1.2686235188027513,0.0,0.09096361592962411,1.4053594786848194,0.0,0.15527403945392979,1.5096081616981194,0.0,0.08116139774916585,1.0504693297651553,0.0
0.0,0.0,0.11368354113856767,0.9448274527626134,0.0,0.1750528828319851,0.8822600932766228,0.0,0.0,0.0,0.0,0.0786837115812495,0.36068189745223656,0.0,0.05208021955624917,0.59389074221013,0.0,-0.07777538960448821,0.8484656002366178,0.0,-0.07482304289511334,1.008519551086751,0.0,-0.023989024932454514,1.2686618612538636,0.0,0.09116456168486974,1.4053687820474812,0.0,0.1555012762224109,1.5096012417056799,0.0,0.08131182328000902,1.0504999308375016,0.0
0.0,0.0,0.11389678030217616,0.9448672143708591,0.0,0.17524344493353686,0.8822776200956127,0.0,0.0,0.0,0.0,0.07859716032972802,0.36070076795877487,0.0,0.05209541129499716,0.5939211966508937,0.0,-0.07765990032510636,0.848540912461396,0.0,-0.07465446867191393,1.008593875303098,0.0,-0.023734172085207825,1.268719311039075,0.0,0.09147697561873465,1.4053777251541466,0.0,0.15585757980009246,1.5095830814902123,0.0,0.08153864156737545,1.050543851321612,0.0
0.0,0.0,0.11410744332747572,0.9449055668895774,0.0,0.17543168903701636,0.8822940067661587,0.0,0.0,0.0,0.0,0.07851204978891148,0.3607193031373431,0.0,0.05210749952204518,0.593950756390201,0.0,-0.07754946480504804,0.848616036862309,0.0,-0.07448940939857014,1.0086679646693135,0.0,-0.0234803384570251,1.2687760068421585,0.0,0.09178971142836492,1.4053847412010043,0.0,0.15621523213308713,1.5095623336372308,0.0,0.08176339154180565,1.0505865162309216,0.0
0.0,0.0,0.11430409785085804,0.9449391936876508,0.0,0.17560738621822888,0.8823071139818037,0.0,0.0,0.0,0.0,0.07843363226027984,0.36073636211006804,0.0,0.05211116157893247,0.5939770931123206,0.0,-0.077455941094664,0.848688240090196,0.0,-0.07433919967633537,1.0087390740672815,0.0,-0.023238008473349468,1.268829033848404,0.0,0.09209237730625709,1.4053868341369014,0.0,0.15656391235395972,1.5095359563246373,0.0,0.0819749501286213,1.0506247033242875,0.0
0.0,0.0,0.11456993693806175,0.9449787869669111,0.0,0.17584482197032725,0.8823189191309888,0.0,0.0,0.0,0.0,0.07833048584475147,0.36075877342799595,0.0,0.05209503434851713,0.5940093085742721,0.0,-0.07735597778814542,0.8487917186145734,0.0,-0.07414685971002521,1.0088407270307143,0.0,-0.02289555985807623,1.2689011492113984,0.0,0.0925311945717013,1.4053775027145377,0.0,0.1570762333625315,1.5094810879139597,0.0,0.08226578661404599,1.0506719400632458,0.0
0.0,0.0,0.11478412421207272,0.945009460170289,0.0,0.17603610461606012,0.8823272021579762,0.0,0.0,0.0,0.0,0.07824790905916625,0.3607766931854321,0.0,0.05207813465459739,0.5940346061677133,0.0,-0.07728031819280681,0.848876115381547,0.0,-0.07399385779131988,1.0089235543234392,0.0,-0.02261689132547938,1.2689591792637114,0.0,0.09289021121398444,1.405367536656665,0.0,0.1574965432780367,1.5094330945570218,0.0,0.08250101333390414,1.0507090414922116,0.0
0.0,0.0,0.11499366059707035,0.9450356684670196,0.0,0.1762231861842349,0.8823314758695278,0.0,0.0,0.0,0.0,0.07816895622235771,0.36079380801373806,0.0,0.05204810656232356,0.5940572047871568,0.0,-0.07722322797438844,0.8489624529681287,0.0,-0.07385102430712909,1.0090081082551616,0.0,-0.022334753854579295,1.2690161712070052,0.0,0.09326040405325606,1.4053499167433492,0.0,0.15793391821569197,1.5093737363702227,0.0,0.08273423797004925,1.050742481830081,0.0
0.0,0.0,0.11521227190475461,0.9450549789106919,0.0,0.17641827622791367,0.8823278268334134,0.0,0.0,0.0,0.0,0.0780905148731006,0.3608107940525075,0.0,0.05198782491958894,0.5940762236352606,0.0,-0.07719998995107026,0.8490607099818508,0.0,-0.07371670040621944,1.0091039860910833,0.0,-0.022019972390244884,1.269076229289761,0.0,0.09368735345675801,1.4053147900904446,0.0,0.1584464606891052,1.509285346087575,0.0,0.08298422666507715,1.0507713628804018,0.0
0.0,0.0,0.11535956956580809,0.9450569609307076,0.0,0.17654960264872757,0.8823142288875154,0.0,0.0,0.0,0.0,0.07804308649425792,0.36082105574425216,0.0,0.051907282644184975,0.5940827774611812,0.0,-0.07723442800761607,0.8491382301662133,0.0,-0.07364646234524488,1.0091791937856407,0.0,-0.02177970963503889,1.2691175689529262,0.0,0.09403119615447714,1.4052680915516949,0.0,0.15886935730340399,1.509189366287472,0.0,0.08316185494883613,1.0507825865521523,0.0
0.0,0.0,0.11540673635644999,0.9450297903199127,0.0,0.17659135564619793,0.8822817789147598,0.0,0.0,0.0,0.0,0.07804163573770256,0.3608213695297587,0.0,0.05178043762580295,0.5940690073205047,0.0,-0.07737229005247559,0.8491916837243064,0.0,-0.07367530056702919,1.009230165979587,0.0,-0.02163148215377176,1.2691331476598247,0.0,0.09428353598773309,1.4051950426670625,0.0,0.15920117113729107,1.5090666900520537,0.0,0.08324199244565691,1.0507654512331304,0.0
