ankle,knee,hip,shoulder,neck,elbow
1.3225362643351832,0.43162817976502843,-0.16661711860662776,-2.74351002806603,-0.610692127033699,0.4101332418939601
1.322510059381705,0.4319747450417057,-0.1672394299482164,-2.7433490396156484,-0.6107235012793173,0.4102736334452456
1.3224506256134851,0.4324567478374543,-0.1679698489980297,-2.7431881123334803,-0.6107487931092156,0.4104640136006571
1.3227788075615816,0.43152786052081565,-0.1678177360815002,-2.7429129629495312,-0.6108705321353202,0.4101424437912795
1.3231256568400147,0.4306405953811553,-0.16786855772797715,-2.7425587181896756,-0.6110134462978508,0.4098423623061782
1.323384881173222,0.42985023305657977,-0.1676215040902086,-2.742379435144311,-0.6111010585445319,0.4095645023347868
1.3237460616107422,0.4288645458715706,-0.1675360786170187,-2.742052037168171,-0.6112405599065152,0.40922601202450865
1.3241397785768396,0.4277326529814818,-0.16731435635255398,-2.7417337071861874,-0.6113839667194304,0.4088328514127361
1.3246164335207935,0.4264040023103889,-0.16713929030785823,-2.7413203248136644,-0.611563870763241,0.4083744227732586
1.3250902163205223,0.4251473189705598,-0.1671085529186328,-2.7408664725117524,-0.6117523403398775,0.4079456927427174
1.3256673520203366,0.4234466180867565,-0.16669057941539522,-2.7404277176975937,-0.6119562944664816,0.40735189581129794
1.3261969951482504,0.4218785846997347,-0.16629068615704978,-2.740029960101778,-0.6121423663674045,0.406803895221657
1.3267117763877436,0.4203106706450658,-0.16580372261571863,-2.7396728364473955,-0.612316597077494,0.406252792294998
1.327223267155652,0.4187461899140531,-0.16530511290172833,-2.7393224209749247,-0.6124887200927293,0.4057024372621347
1.327688406880083,0.4175009771866082,-0.16524927771383568,-2.738884541904489,-0.612672023360112,0.40527670447212577
1.3280944323688695,0.4163678482471181,-0.1650971191353311,-2.738533322981064,-0.6128250654057806,0.4048856342751621
1.3285913343727862,0.41499625086473624,-0.16494483643258162,-2.7380933197909787,-0.6130146466173774,0.4044134142566276
1.3290027853733866,0.4140127556706414,-0.1651597417452283,-2.737626733486641,-0.6131945925787712,0.4040865107573878
1.3295145514907567,0.4126728943057143,-0.1651658985252934,-2.7371246940381924,-0.6134008226308081,0.40363080890772884
1.3299865353356968,0.41143906551470727,-0.16517578366262653,-2.736660419296058,-0.6135913046768412,0.40321132209189237
1.3304065261547515,0.41036027422819293,-0.16522741052802292,-2.7362344455307666,-0.6137636881774713,0.40284609771794394
1.3308226113370203,0.4091917689659741,-0.1650551257703654,-2.735879429257563,-0.613919420389605,0.4024422632827426
1.3311869408319505,0.40820846571979397,-0.16499354612689976,-2.7355418032336742,-0.614061794227941,0.4021054449260636
1.331590874264166,0.4071018472625345,-0.16488847693576092,-2.7351785092476177,-0.6142171664137971,0.4017250954059126
1.3324158847090866,0.4046524572926547,-0.16425010087969238,-2.7345635729625384,-0.6145059633236907,0.40086858096439354
1.3330996624317015,0.4028660364930037,-0.16426680843688424,-2.7338902480176652,-0.6147820813492504,0.40026130602973187
1.333637737428372,0.4014354352301412,-0.16422431458486775,-2.733377082575676,-0.6149956153147743,0.399772971350736
1.3342417855076456,0.39974406751230446,-0.16398540109212378,-2.732858332599214,-0.6152224524993825,0.39918881374309956
