Unnamed: 0,time,m10x,m10y,m10z,m11x,m11y,m11z,m1x,m1y,m1z,m2x,m2y,m2z,m3x,m3y,m3z,m4x,m4y,m4z,m5x,m5y,m5z,m6x,m6y,m6z,m7x,m7y,m7z,m8x,m8y,m8z,m9x,m9y,m9z
0.0,0.0,0.15315448029071355,0.9465314918438352,0.0,0.21016844870601792,0.8799711584727404,0.0,0.0,0.0,0.0,0.06390461442925999,0.36359147112190976,0.0,0.04541138350455961,0.597583162152171,0.0,-0.0677191385873619,0.8639320636407162,0.0,-0.047953341939355396,1.0227882779248887,0.0,0.02995306430365613,1.276143188648184,0.0,0.16143545120724312,1.3972279219461579,0.0,0.23840960550331558,1.4925095993783248,0.0,0.12549262895214547,1.0535334671532883,0.0
