PC1,PC2,PC3,PC4,PC5,PC6
-1.2849676076732583,-0.03723497450514314,0.3127554423117324,-0.015314764902314816,-0.22564194207927724,-0.25374584492584046
-1.2843432484853023,-0.036478346636626496,0.3126322161117649,-0.015369442520765948,-0.2253411680444229,-0.2527920440680498
-1.283702472859272,-0.03552529087522337,0.313130447874814,-0.015256749274945932,-0.22438977491933676,-0.2517476246744974
-1.2833483809917565,-0.034040093555870544,0.3120557343699342,-0.01522376018728758,-0.2241157988162268,-0.2507631188242453
-1.2827651181931343,-0.03207777915806002,0.3100588784612127,-0.015314310573518269,-0.2244112453999416,-0.2495360384527874
-1.2809862907047775,-0.03177281836551244,0.31063702928475795,-0.015387064271729702,-0.2241996376470521,-0.24756965632646022
-1.2793201805491494,-0.03084856151810406,0.3107215995104222,-0.015359847928508632,-0.22425870455376418,-0.24600411490923993
-1.2769682651680563,-0.028739276648565036,0.30929411732851453,-0.015071760704365996,-0.22411031234328593,-0.24413586572808732
-1.2752357826368694,-0.0265712915036362,0.30780818704206675,-0.014967462585108806,-0.2240048794590248,-0.24276566210544706
-1.2728782713771676,-0.025349172267126706,0.30874581728628925,-0.014831906721906452,-0.22337181752907367,-0.24129058086941993
-1.2697793563275404,-0.02329125603396492,0.30801164482683197,-0.014670325558717084,-0.22276484631665122,-0.23928216576741118
-1.2670074644406581,-0.021334557463533726,0.30854234936426783,-0.014358667135615419,-0.2220876148030662,-0.23722532985254657
-1.2643932920752983,-0.018528479738029086,0.30781154371114533,-0.01395455319116877,-0.22223339608593107,-0.23585148138998327
-1.2622696244752636,-0.015616735915243547,0.30786176586066116,-0.013507406079856853,-0.22254300035217545,-0.23457105312953935
-1.2598332003262147,-0.013034994387328306,0.30847043326552775,-0.013070983815169662,-0.22336403760447207,-0.23255208641784655
-1.2572589746836513,-0.009006317236593371,0.30653397566744084,-0.012751633582228477,-0.22413243906429353,-0.23161082126235388
-1.2549653468730222,-0.0062594395545421165,0.30761735816152763,-0.012264738767790707,-0.22471185689663215,-0.23154097759312103
-1.253274379716086,-0.003252187901809377,0.3093056566562949,-0.011728506098848778,-0.22494991900840816,-0.23110355051699674
-1.2492554409196737,-0.0008704665572812969,0.31120098184829453,-0.011167942483490938,-0.22619975481338697,-0.23094548674545626
-1.2480220468016487,0.004955378966124359,0.3074218302744268,-0.010771315741409236,-0.2284223495815007,-0.2311350274073058
-1.2462445811257132,0.009690801020474172,0.30609034161024024,-0.010175223212453609,-0.23028878489587537,-0.23158114282504266
-1.2460055778245962,0.013253297404470243,0.30910635590829705,-0.009503807127108056,-0.2313732004349807,-0.2320167224711952
-1.2432906515822522,0.017536288109983273,0.3090376983918551,-0.008928117393628202,-0.23280481318968269,-0.2324386302288229
-1.2423104842815824,0.021663839979369163,0.3097639445659455,-0.008711183179281927,-0.23361809584694943,-0.23401530122524616
-1.2418452513229832,0.026887006599226354,0.3098265648944213,-0.00799889448700186,-0.23381066289895,-0.2355126242483826
-1.2429410866197472,0.032480599285771114,0.30989834555393064,-0.007530126689067526,-0.2347410816404795,-0.2367855426574417
-1.2417572217659698,0.036493848499890104,0.3114232235926163,-0.00717256364867687,-0.23549331055290446,-0.23758584032896607
-1.2412974487613366,0.03995813599026416,0.3138196851752806,-0.0068221169885585966,-0.23603073343215228,-0.23865519310199057
-1.2431126262906833,0.045210114617859315,0.3137474307885664,-0.006635018363248236,-0.23722156260966074,-0.24041302267714218
-1.2438375008238356,0.049997206282367514,0.3138757244940528,-0.0065895979038678104,-0.23743642987692182,-0.24181336293079222
-1.2442547790947125,0.054456324807807516,0.3152589810687768,-0.006372092844935056,-0.2369275459541728,-0.24328168603518285
-1.2429261530648419,0.05742375391579438,0.31697725689265643,-0.006465756153980569,-0.23684371723395473,-0.24483249810590044
-1.2416615293579474,0.06043082162055166,0.3182124797291747,-0.006645447530069075,-0.23711715936876743,-0.2466693723348743
-1.2390774548813137,0.0635790853498989,0.31912029804591097,-0.006793444940500506,-0.23669999723607804,-0.2479190483945433
-1.2358295529688195,0.06596344580241083,0.3204486808032819,-0.007044027423072597,-0.23680699444567485,-0.2486811360125993
-1.2317061762007584,0.06933431237323756,0.31913110184826565,-0.007379288109547094,-0.23748667920552746,-0.25020356478999806
-1.2282524376002852,0.07275216215946276,0.31710778231929443,-0.007762727347623884,-0.2383115970643775,-0.2519033486164747
-1.2225300270415498,0.07400054588563344,0.31844649901869165,-0.00805021565374871,-0.23794988581224888,-0.2530069921448015
-1.2181102472199778,0.07625955896845876,0.3180074573192261,-0.008562444703387411,-0.23839950441077093,-0.2543313494718444
-1.2124576116207229,0.07810920307094481,0.31759237725341954,-0.009127079740763669,-0.23829975889535662,-0.255517546941454
-1.2079161612033256,0.08030795389586104,0.31622736409057617,-0.00980119055326895,-0.23870538338057234,-0.2566204938414015
-1.2023661765216098,0.08045800804918411,0.31772962489850237,-0.010605864826765357,-0.2385235738867446,-0.25722613085746915
-1.1968741226328543,0.08189863838651387,0.31716066093293144,-0.01132290098154711,-0.23841063849094454,-0.25753479371276816
-1.1905821739489928,0.08217595672305492,0.31701840629554395,-0.012350574784539861,-0.23838594684112968,-0.2583259696809148
-1.1854151475238546,0.08317608938428019,0.3170371612539533,-0.013022224984468556,-0.23810768627673237,-0.2587027839494024
-1.1785089474931518,0.08300657110987623,0.3171150737544434,-0.013981846589314345,-0.23788261008929185,-0.2588282251586123
-1.1719091067285758,0.08332271919482293,0.3167478097656098,-0.01490655146556017,-0.2375339483499269,-0.2589274863625996
-1.1666633803142272,0.08447175764329899,0.31559124203045313,-0.015760270110629998,-0.23718302575562505,-0.25877673755641334
-1.1596555636904449,0.08520925800988982,0.31353845121208956,-0.016752991037093403,-0.2372517397385163,-0.2589457334603229
-1.1521465782205247,0.08468241385099817,0.3134212214579239,-0.017712175225367537,-0.2371264733384718,-0.2587832863704925
-1.1450409289723686,0.08524627812924733,0.31179921631487023,-0.01869646395396124,-0.2368217828072994,-0.2579519519870742
