PC1,PC2,PC3,PC4,PC5,PC6
-1.312658706677793,-0.10545994328687389,0.39438022007874934,0.02270958839202006,-0.1663027242876087,0.08171153509182615
-1.3091496041901438,-0.10048240902223417,0.38847345188054405,0.022992603680319638,-0.16196111911222352,0.07996934865621445
-1.3037654743874079,-0.09845151042873732,0.38814810667897304,0.02345174291440093,-0.15586702006025246,0.07840506533905849
-1.298489072491962,-0.09491513487429036,0.3843368489205532,0.023851279783089988,-0.15158939702975746,0.0780098096450039
-1.2922239147315344,-0.09053654789922233,0.3786447865793306,0.024189655705524685,-0.14557513773031291,0.07698624756542895
-1.285042754928966,-0.08851167829086251,0.3781465743671992,0.024674950051298956,-0.1393178973881354,0.07624867081586638
-1.2784633584005263,-0.08263402397472316,0.3704545953209918,0.025108418606208147,-0.13450370550031684,0.07410365750681716
-1.2715839416967878,-0.07900717375338873,0.3671163012982266,0.025475706691466298,-0.12977639879557576,0.07286585872104197
-1.2640681333766433,-0.07339087659477012,0.3603868161577433,0.02596852962569845,-0.12439058769340108,0.07112642948882551
-1.2560966573472823,-0.06871417037971794,0.35609089734285426,0.02664308829991736,-0.11857052699562506,0.0692974536555327
-1.2478516571780014,-0.06424712588160464,0.35024233292479273,0.027013113147655563,-0.1141995210617569,0.06739117649501608
-1.238671695801705,-0.06011501475365364,0.3455194938233188,0.027468942367580663,-0.10894843168938968,0.06519903826224632
-1.2288705218754974,-0.0550870970093523,0.33877582787207816,0.027891575853862587,-0.10340520036508079,0.06321924658008475
-1.219329994800995,-0.04934884565329373,0.3307230426139378,0.02814801666246824,-0.0978038781092159,0.06085615278781026
-1.2084579217146578,-0.04633666790409457,0.32712024752266267,0.028318246606192164,-0.09233405381197533,0.05919581011288185
-1.1984544027291546,-0.0408294793906863,0.3187377943384864,0.028402981009695762,-0.08765177639978992,0.056144827832719915
-1.1890087885576404,-0.03520510766307437,0.3117963280342574,0.028728130741268457,-0.08310251494353119,0.05312840135592297
-1.178265513493266,-0.031047416056714766,0.306060971535802,0.028670269747059364,-0.07754939529859703,0.050072274705707215
-1.1653007790308145,-0.027644817910101614,0.29951212580892256,0.028574481254955465,-0.07229246384514247,0.04658933357595596
-1.153497900909195,-0.023158394585574442,0.28947959413992225,0.02806016380843942,-0.06943111098181377,0.04276318998619204
-1.1412489627982576,-0.017623921166407867,0.28013725186014876,0.027849873833681926,-0.06452447183969962,0.03826720322538449
-1.131008857411747,-0.011571902679136709,0.2707538749865325,0.02768350046958128,-0.06074838867696239,0.03466352011648103
-1.1202125782264165,-0.006368346691370294,0.2607905966422134,0.02721793739067705,-0.05781286134565276,0.03020152849214784
-1.106977007840266,-0.00216353840009901,0.2512898624221809,0.026824894757799787,-0.05433585424656163,0.025660555218898908
-1.093963727137748,0.004426760789722186,0.23732834677179965,0.026244814763535105,-0.051554610061672404,0.021648809685836136
-1.081495632398751,0.00788986252208336,0.23128759770178697,0.026031365195532064,-0.04732380395065811,0.016975133476793268
-1.070617246985526,0.014628695703153343,0.21834845167101094,0.025595324085298212,-0.04461244879953771,0.011746127295501816
-1.0561622823015624,0.01964110259633,0.2062368435951551,0.024936081048233423,-0.04236627842370691,0.006948681400111746
-1.041847554961656,0.022368173589286108,0.19977817358054756,0.024735380185450923,-0.038863473452408225,0.002603405204576033
-1.0283743188769683,0.02608283794072152,0.19126886978211785,0.024657950464939356,-0.0362535378615153,-0.002075468746698795
-1.0156244656048514,0.031437237542324074,0.18112786245517407,0.0246971409660656,-0.03283405822046915,-0.00649268477108007
-1.0018263906858582,0.03419087112607013,0.1751286591507444,0.0244570097966714,-0.028813154585148673,-0.010730374905855562
-0.9886194247970882,0.03752488429459242,0.16804224021588368,0.024437945792117603,-0.025385181952319216,-0.015185493207386127
-0.974572293424739,0.04038669847111768,0.16189435984138015,0.024582137886556246,-0.0224373913048264,-0.01867726199300847
-0.9610849707822675,0.043709391975025505,0.1565606200003183,0.025014174224346947,-0.018781227685294728,-0.02127295854675728
-0.9492959850024243,0.045830608144513556,0.1530734113203388,0.02524683858065578,-0.014998150633693032,-0.02463429791701513
-0.9359192675876945,0.04759653473675924,0.15077737343846623,0.02560451059319946,-0.009765121674719828,-0.02767213281356175
-0.922114346122974,0.049121202689581395,0.14745095381577708,0.025769327652103248,-0.005877646302013905,-0.030089036952649285
-0.9092651430318699,0.05059097829480802,0.1448877848509798,0.026216321481600607,-0.0022754325070556323,-0.03282831696802823
-0.8982588834177623,0.05318848463001577,0.14244667515305814,0.02673900045267477,0.002209617385950771,-0.03517615056734677
-0.8873620739107896,0.05452624001383167,0.14280490219951733,0.027375587336975933,0.007263480957146995,-0.037698522207600546
