PC1,PC2,PC3,PC4,PC5,PC6
-1.2672941133515343,-0.13657405527615424,0.26208353666748774,-0.005522136413877802,-0.11382873932843884,0.010522597664432521
-1.2649848898740477,-0.13576333580511793,0.26303173766047083,-0.006132093531343791,-0.11541322585394033,0.008162834041543205
-1.2627545961129754,-0.13403442732434423,0.26356369922798134,-0.0065368009837556825,-0.11692696498410642,0.006103678848831166
-1.2607107026448234,-0.1328584711013292,0.26407188917000274,-0.007008612546686655,-0.11858416264311672,0.004118678546787237
-1.258471445598699,-0.1319287886742973,0.26525486365372797,-0.007401628267618651,-0.11980889271403596,0.002416518022876367
-1.257037173299976,-0.13071538019080864,0.26614243652699643,-0.007922431847336858,-0.12143301601144738,5.955430350238813e-06
-1.2559162659851162,-0.12963946522758693,0.2670086273786655,-0.008330369573476642,-0.12302308621622154,-0.0017346541455777328
-1.254955997112256,-0.12808229353927592,0.2672234033892075,-0.00886030715923486,-0.12487649378862155,-0.0038385294178374
-1.2543948312534512,-0.12630576885651743,0.26783804927145444,-0.009191734917505197,-0.12645702396049985,-0.0054906024347789574
-1.2524613068415924,-0.1250766004296085,0.2676868039104363,-0.009615224314176687,-0.12843674850281572,-0.006583960756596252
-1.251449693655717,-0.12351861154769024,0.2681607259332799,-0.00989368996373306,-0.13029842057948737,-0.008111583229917087
-1.2497072524844164,-0.1223140689110161,0.26929603443139527,-0.010108646044487033,-0.13164937494166631,-0.00906169909280649
-1.2485463254626437,-0.12104108839851273,0.2699959079949084,-0.010323662893341098,-0.13276368410452666,-0.009834268888778206
-1.2475752165187026,-0.11982025637786832,0.2709645632694661,-0.010535348652701412,-0.1344751752942466,-0.011113464248714098
-1.2459497356963118,-0.11868307976747491,0.27207300861994416,-0.010727466616533256,-0.13582147353590207,-0.01214429400340513
-1.2446398708132804,-0.11746478164564443,0.27203584004597653,-0.011003374201043902,-0.1373686498571003,-0.013296798377248072
-1.2432789797601693,-0.11737939953043908,0.2746546925717015,-0.011189752349134222,-0.1390398834296506,-0.01411853814883746
-1.24148955190924,-0.1161600181877032,0.2751966687422503,-0.01134336098511442,-0.1407796535971674,-0.014942778215493079
-1.240440632797594,-0.11384482674284592,0.27424693127302985,-0.011470843523633492,-0.14176526869148762,-0.015615935748067624
-1.2397403421095645,-0.11155361218211031,0.2729901277666984,-0.01167262364647523,-0.14270967869196322,-0.016085761422613913
-1.2383633284469127,-0.11127042728735595,0.27506040605492993,-0.011871434851659804,-0.14310461378269898,-0.016956477046091625
