,0,1,2,3,4,5
0,0.09856969030180454,-0.7176017376193423,1.028174994943909,-0.2119588433001004,0.02960668399541701,-0.28129705489867834
1,0.09740988476581226,-0.7152392757278736,1.0296987998311822,-0.21354933642217008,0.03017574848000599,-0.28054816751619005
2,0.09571497708454496,-0.7115363287824392,1.0313645012706985,-0.21570537905035309,0.03096957014261953,-0.2793482658041974
3,0.09518000079447045,-0.7106241400884379,1.0324650439571477,-0.21655825676787305,0.03125884204904263,-0.2790775947886945
4,0.0938310308216857,-0.7077412805196216,1.0339348022095967,-0.21831743072026824,0.031900342136986684,-0.27814967711259453
5,0.09301876120276374,-0.7063902532352847,1.035681890495052,-0.21963519870535003,0.03234467744088971,-0.27775301750292536
6,0.09220575104198916,-0.7050727872742171,1.0375085081716988,-0.22097753747170698,0.032794666914347285,-0.2773706487840928
7,0.0912958059094803,-0.7037637420012459,1.0399236376807282,-0.22259108517330567,0.033323277019095175,-0.27701238872134043
8,0.09049000803548445,-0.7028951065702176,1.0427132538970965,-0.2242151310421501,0.0338352244296787,-0.2768175077307073
9,0.08971669041023296,-0.7018612250284534,1.0449418441975349,-0.22563920684221428,0.034296323956231466,-0.27654614613867845
10,0.08903101327534386,-0.7012257207537003,1.0475477719638884,-0.2270907691064979,0.03474759126443996,-0.27642396380042084
11,0.08812762901494978,-0.6999190796441249,1.049929731093778,-0.22868795812088116,0.03527132876039487,-0.2760653244806923
12,0.08746360400879948,-0.6990598010783843,1.051907162248411,-0.2299299024044733,0.03567155870756967,-0.27584431027963147
13,0.08708248091261803,-0.6991028681156513,1.0542433460894454,-0.23100291459405314,0.035982177062796314,-0.2759432933492507
14,0.08593155142660647,-0.6970719813093275,1.0564577195075004,-0.23279180020606702,0.036594182063435725,-0.27533216055366366
15,0.08547468811559518,-0.6966296253344746,1.0581516496984396,-0.23374625931878415,0.03689200448978963,-0.27524278211978864
16,0.08506459595537312,-0.6963834368324595,1.0600101398746216,-0.23470434845049007,0.03718210031304236,-0.2752260950367738
17,0.08424574090797533,-0.6949436137418693,1.061597025186174,-0.23598051588646646,0.037618294300053236,-0.2747934374648726
18,0.08383840200842858,-0.6944371287113641,1.0628562701382458,-0.23675622960182152,0.03786692335833551,-0.2746665467156603
19,0.08314477419763301,-0.6930965346927047,1.0639295168229683,-0.23775598644545512,0.03821816125327007,-0.27424911390152457
20,0.08207175173869385,-0.6909357336740612,1.0653950522723596,-0.23924418679095563,0.03874839997875267,-0.2735667437584775
21,0.08175772716248172,-0.6907168045833247,1.06675005149946,-0.23995740837679916,0.03896595020848681,-0.2735411581054414
22,0.0812251203044752,-0.6901004654338028,1.068499374232649,-0.2410025077369734,0.03929796489994067,-0.27339457667172024
23,0.08102373139647764,-0.6902064861900977,1.0699203461579208,-0.24162542272790122,0.03947466009033792,-0.2734819453894384
24,0.0809996977254836,-0.6913437687870508,1.0726091008125496,-0.2424551393002383,0.03966541473857321,-0.2739659915301395
25,0.0807380510407251,-0.6914314080596102,1.07434300985369,-0.24323078401143391,0.03988742009832508,-0.27405840142331717
26,0.08048784030863951,-0.691390195082915,1.0757210846032599,-0.2438885540267624,0.040080860661718024,-0.2740941214358294
27,0.07997810958291805,-0.6909252731627712,1.0776751483894278,-0.24497268641861902,0.04041746475238926,-0.2740064542724125
28,0.0795080479997402,-0.6903342766458059,1.0791136842666738,-0.24586346504671305,0.04070339413968311,-0.2738572779996197
29,0.07909877759871087,-0.6899788621169878,1.0807226784987938,-0.24674593933680392,0.04097635578985139,-0.27379441784437125
30,0.07870187668540903,-0.6893040684765569,1.081543571401157,-0.24738001070416427,0.041191263784540695,-0.2735944325076984
31,0.07824167977584806,-0.6887635316409546,1.083037166304024,-0.24827765724918893,0.041476934182281676,-0.27346441395185256
32,0.07788638974269817,-0.6885074313476199,1.084551403053034,-0.24907895870496488,0.041721804747115086,-0.2734319277278235
33,0.07758711221519306,-0.6885151639019151,1.0863274626461588,-0.24990402219127464,0.04196178284879293,-0.2734986686902198
34,0.07722770013630371,-0.6878110401635266,1.086862348574287,-0.25041569293288424,0.0421423513487526,-0.2732783791083892
35,0.0770942241287617,-0.6880912402812077,1.0882743851068897,-0.25096955147847433,0.04229113241535887,-0.2734246945299545
36,0.07685206203107965,-0.6881810986411189,1.089898761507873,-0.2516933087192679,0.04249792463583853,-0.27351390576936285
37,0.07672962198197486,-0.6884122966424703,1.0911361790109908,-0.25218402113685934,0.042630506717867854,-0.2736372437376786
38,0.07654661552861379,-0.6882830456977639,1.091922114689383,-0.2525985529650201,0.04275703905389071,-0.273621632228957
39,0.0765804177555353,-0.6888102296689477,1.0929043664571019,-0.25286004452115873,0.04280960011286709,-0.2738364768123901
40,0.07628762789919713,-0.6884050154447454,1.0937172979017555,-0.25338997188672485,0.04298210187867316,-0.2737279357856938
41,0.07582218292740019,-0.6873873850746769,1.0941730420199447,-0.25398154698500114,0.043199983053433255,-0.2733981103363597
42,0.07560453660734971,-0.6872693373337132,1.0951876380646854,-0.2544984994453219,0.04335584679817746,-0.2733945648876708
43,0.07543315554466834,-0.6868883511405738,1.0953413677368538,-0.2547121010254195,0.043435124365506485,-0.2732704731470873
44,0.07518316004642521,-0.6864414735338163,1.0958094870782953,-0.25509680942749946,0.04356719237290038,-0.27313530847488254
45,0.07492096086401029,-0.6858511755290966,1.096028060441816,-0.2554186188786704,0.04368736123949378,-0.272942333364239
46,0.07511604506103954,-0.6867766752045013,1.0969547491918465,-0.25550581496406527,0.0436713178298746,-0.27329071000797694
47,0.07558322082484917,-0.688196255488919,1.0973892034585677,-0.2551794752918264,0.04351269593758573,-0.2737894429476833
48,0.07598936508039639,-0.6893827369348567,1.097660173940538,-0.2548637661825236,0.043367608174754144,-0.2742029564871386
49,0.07512291604750154,-0.6875198596421679,1.0985791074742115,-0.2559861651799013,0.043777955968275245,-0.27360223247157067
50,0.07512100050686898,-0.6871156482428078,1.0976849290493014,-0.25571991690480217,0.04371850292770447,-0.2734324117837245
