,class,ankle,knee,hip,shoulder,neck,elbow
45,9,0.69500372,2.140406913,-2.30581489,-2.698549698,-1.097542044,1.122777996
46,9,0.696248545,2.137196769,-2.302071414,-2.706394995,-1.096910511,1.129378193
47,9,0.697617946,2.133768309,-2.298183479,-2.702007003,-1.096369778,1.125164044
48,9,0.698710172,2.130098874,-2.293321354,-2.697619011,-1.096207778,1.120949896
49,9,0.699431474,2.127102159,-2.288915834,-2.693231019,-1.096019251,1.116735747
50,9,0.700591043,2.123871343,-2.285211736,-2.688843027,-1.095037896,1.112521599
51,9,0.701529688,2.120839856,-2.281113736,-2.684455035,-1.095005108,1.10830745
52,9,0.702689422,2.11785781,-2.276916979,-2.680067043,-1.094706915,1.104093301
53,9,0.703655788,2.114353852,-2.272700127,-2.675679051,-1.093998043,1.099879153
54,9,0.704591008,2.110964832,-2.267799357,-2.671291059,-1.094043675,1.095665004
55,9,0.705119066,2.108013858,-2.263540448,-2.666903067,-1.093427229,1.091450856
56,9,0.705938304,2.104518273,-2.258752258,-2.662515075,-1.093165806,1.087236707
57,9,0.707202022,2.10110656,-2.255178707,-2.658127083,-1.092076406,1.083022558
58,9,0.707591849,2.098055654,-2.250505803,-2.653739091,-1.091965577,1.07880841
59,9,0.708408089,2.094770456,-2.246524136,-2.649351099,-1.090825637,1.074594261
60,9,0.709279544,2.091495817,-2.241550808,-2.644963107,-1.091206065,1.070380113
61,9,0.710338649,2.087704644,-2.236799005,-2.640575115,-1.090989765,1.066165964
62,9,0.711986674,2.08411418,-2.233189881,-2.636187123,-1.090252276,1.061951816
63,9,0.713782806,2.079871344,-2.228535528,-2.631799131,-1.090245957,1.057737667
64,9,0.71521205,2.076515483,-2.225116439,-2.627411139,-1.089764468,1.053523518
65,9,0.71776075,2.072471999,-2.222348761,-2.623023147,-1.089176798,1.04930937
66,9,0.71929046,2.06840239,-2.218510623,-2.618635155,-1.088408413,1.045095221
67,9,0.721541599,2.064594292,-2.215795566,-2.614247163,-1.087713693,1.040881073
68,9,0.723119753,2.060073201,-2.211536449,-2.609859171,-1.087084851,1.036666924
69,9,0.724689646,2.055245325,-2.207008284,-2.605471179,-1.086436283,1.032452775
70,9,0.726079954,2.050881438,-2.20300126,-2.601083187,-1.085873574,1.028238627
71,9,0.727566299,2.046514287,-2.199234099,-2.596695195,-1.084862302,1.024024478
72,9,0.729830653,2.041294619,-2.194769017,-2.592307203,-1.085061732,1.01981033
73,9,0.731872545,2.036274362,-2.19119876,-2.587919211,-1.084204807,1.015596181
74,9,0.734215727,2.032456663,-2.188940796,-2.583531219,-1.083852602,1.011382033
75,9,0.737036748,2.02686039,-2.185524688,-2.579143227,-1.083327696,1.007167884
76,9,0.740099549,2.021210024,-2.182744524,-2.574755235,-1.082420092,1.002953735
77,9,0.742262842,2.016467351,-2.179935725,-2.570367243,-1.081753953,0.998739587
78,9,0.743666906,2.011205547,-2.175421943,-2.565979251,-1.081441468,0.994525438
79,9,0.745444075,2.005918544,-2.17250686,-2.561591259,-1.080091607,0.99031129
80,9,0.748080954,2.000069111,-2.168582426,-2.557203267,-1.080016215,0.986097141
81,9,0.750296294,1.994013978,-2.16565613,-2.552815275,-1.078488843,0.981882992
82,9,0.753977151,1.987681787,-2.162794792,-2.548427283,-1.078158577,0.977668844
83,9,0.757315705,1.981359548,-2.160372277,-2.544039291,-1.077177752,0.973454695
84,9,0.760361779,1.975123295,-2.157470338,-2.539651299,-1.076663541,0.969240547
85,9,0.762717844,1.968219733,-2.153432925,-2.535263307,-1.075825536,0.965026398
86,9,0.765117737,1.962063278,-2.150173056,-2.530875315,-1.0753096,0.96081225
87,9,0.767385544,1.955563807,-2.146686554,-2.526487323,-1.074547937,0.956598101
88,9,0.771827836,1.947328841,-2.14365849,-2.522099331,-1.074108131,0.952383952
89,9,0.775681339,1.940476948,-2.141620389,-2.517711339,-1.073371138,0.948169804
90,9,0.779079045,1.932772297,-2.138318472,-2.513323347,-1.0729814,0.943955655
91,9,0.782792005,1.924613891,-2.134757194,-2.508935355,-1.072633184,0.939741507
92,9,0.784977912,1.917277245,-2.130679125,-2.504547363,-1.072686334,0.935527358
93,9,0.789174229,1.908874412,-2.127988126,-2.500159371,-1.072040955,0.931313209
94,9,0.793624932,1.901082579,-2.125826012,-2.495771379,-1.072145022,0.927099061
95,9,0.797763323,1.89285694,-2.123418558,-2.491383387,-1.071494877,0.922884912
96,9,0.801740962,1.884506629,-2.120595039,-2.486995395,-1.071247784,0.918670764
97,9,0.805586407,1.874283064,-2.116217197,-2.482607403,-1.070438043,0.914456615
98,9,0.810105171,1.865595435,-2.11395144,-2.478219411,-1.069792309,0.910242467
99,9,0.815328346,1.855987115,-2.111900646,-2.473831419,-1.068875892,0.906028318
100,9,0.81969552,1.845364612,-2.10770077,-2.469443427,-1.068106312,0.901814169
101,9,0.823969492,1.835525808,-2.103866594,-2.465055435,-1.068168759,0.897600021
102,9,0.828181726,1.825890282,-2.100411767,-2.460667443,-1.067485689,0.893385872
103,9,0.833473515,1.816507668,-2.09850978,-2.456279451,-1.067198058,0.889171724
104,9,0.838581951,1.806058573,-2.095839623,-2.451891459,-1.065819195,0.884957575
105,9,0.842545732,1.794933886,-2.090826734,-2.447503467,-1.065401885,0.880743426
106,9,0.847450305,1.784721877,-2.087534517,-2.443115475,-1.064597586,0.876529278
107,9,0.852808943,1.773121944,-2.082720008,-2.438727483,-1.064682538,0.872315129
108,9,0.858569473,1.762675125,-2.080108865,-2.434339491,-1.063642913,0.868100981
109,9,0.86232203,1.752417515,-2.075314235,-2.429951499,-1.063319541,0.863886832
110,9,0.86744145,1.741956319,-2.072028301,-2.425563507,-1.062431892,0.859672684
111,9,0.873008571,1.73101544,-2.068674217,-2.421175515,-1.061197149,0.855458535
112,9,0.877987391,1.718592226,-2.063233943,-2.416787523,-1.060684329,0.851244386
113,9,0.881757027,1.708608355,-2.058579835,-2.412399531,-1.059767007,0.847030238
114,9,0.886910398,1.6973936,-2.054188347,-2.408011539,-1.05859474,0.842816089
115,9,0.892655708,1.68614789,-2.049933057,-2.403623547,-1.057954741,0.838601941
116,9,0.895891068,1.676260068,-2.044648921,-2.399235555,-1.056732248,0.834387792
117,9,0.900547447,1.66528325,-2.039085748,-2.394847563,-1.056079754,0.830173644
118,9,0.905973428,1.654737087,-2.035219336,-2.390459571,-1.054844949,0.825959495
119,9,0.910880319,1.642853866,-2.02948514,-2.386071579,-1.053368468,0.821745346
120,9,0.914429875,1.632591959,-2.023560714,-2.381683587,-1.052428381,0.817531198
121,9,0.919313848,1.621495872,-2.018014189,-2.377295595,-1.051811548,0.813317049
122,9,0.923907755,1.610702952,-2.012469228,-2.372907603,-1.050708749,0.809102901
123,9,0.928432121,1.600706438,-2.00792126,-2.368519611,-1.04914879,0.804888752
124,9,0.932630766,1.590257795,-2.002402009,-2.364131619,-1.047656621,0.800674603
125,9,0.936901664,1.580093152,-1.99638623,-2.359743627,-1.04735784,0.796460455
126,9,0.942012105,1.569578852,-1.991129306,-2.355355635,-1.046363617,0.792246306
127,9,0.946495404,1.558868801,-1.98559236,-2.350967643,-1.044476481,0.788032158
128,9,0.95056461,1.548975435,-1.979881711,-2.346579651,-1.043376595,0.783818009
129,9,0.955201938,1.538231682,-1.973402834,-2.342191659,-1.042804374,0.779603861
130,9,0.959976879,1.52819942,-1.968570633,-2.337803667,-1.04108453,0.775389712
131,9,0.96342348,1.518021319,-1.961884337,-2.294026082,-1.039458788,0.711616599
132,9,0.968322348,1.507727692,-1.956157042,-2.297925141,-1.038602533,0.706749708
133,9,0.972371287,1.498076168,-1.950553615,-2.290251223,-1.037434811,0.694257275
134,9,0.977166275,1.487805887,-1.945171356,-2.297072318,-1.036009212,0.691902146
135,9,0.980853997,1.477688216,-1.938550855,-2.303457922,-1.034687677,0.696201549
136,9,0.985569628,1.468207579,-1.933692233,-2.292963488,-1.033469111,0.675455947
137,9,0.99114651,1.456971138,-1.928270388,-2.301196122,-1.031842294,0.679249386
138,9,0.994494749,1.447324848,-1.921901473,-2.307937964,-1.030362203,0.679735277
139,9,0.999633101,1.435684827,-1.915239255,-2.309965564,-1.02894505,0.675282754
140,9,1.004899842,1.424954605,-1.909999484,-2.303157121,-1.027424286,0.661190384
141,9,1.008772807,1.414346708,-1.903224359,-2.306128871,-1.025975588,0.657181522
142,9,1.014595167,1.402267979,-1.897051877,-2.307969423,-1.024207054,0.652235443
143,9,1.019914083,1.39085818,-1.890763363,-2.308742615,-1.022984293,0.647341989
144,9,1.02412446,1.379528558,-1.883448193,-2.307180579,-1.02175797,0.634215433
145,9,1.029899084,1.367381796,-1.877049999,-2.308044977,-1.020629891,0.627507756
146,9,1.034707625,1.35558395,-1.869744337,-2.308904288,-1.019564066,0.620067677
147,9,1.039859731,1.34358121,-1.862544334,-2.309474433,-1.018356387,0.613441569
148,9,1.045427272,1.331549637,-1.855740508,-2.307319105,-1.017134182,0.602808315
149,9,1.050506854,1.319242165,-1.84850206,-2.30745309,-1.015700997,0.594828669
150,9,1.05635222,1.307189213,-1.841805992,-2.305927945,-1.014487052,0.588705529
151,9,1.061163467,1.294921124,-1.833958901,-2.307190402,-1.01278284,0.581761224
152,9,1.067552915,1.281641407,-1.826446556,-2.309451319,-1.011406286,0.578328909
153,9,1.073641572,1.268780994,-1.818765975,-2.31056996,-1.009879027,0.572124478
154,9,1.07920421,1.255616315,-1.810322537,-2.311871561,-1.008188772,0.568153341
155,9,1.085165104,1.242656932,-1.802451627,-2.311860971,-1.006254483,0.561919439
156,9,1.090954133,1.229887151,-1.794134853,-2.311901147,-1.004806099,0.555326833
157,9,1.096760746,1.216992239,-1.78518009,-2.314163848,-1.003419756,0.550230719
158,9,1.101724132,1.204709727,-1.776098214,-2.315970707,-1.001681886,0.548120959
159,9,1.106841417,1.191967361,-1.767108733,-2.317596547,-0.999195132,0.543377647
160,9,1.113296916,1.17871526,-1.758227018,-2.321686769,-0.997137025,0.542898245
161,9,1.117319746,1.166987436,-1.748511593,-2.324495122,-0.994928096,0.53927294
162,9,1.123006642,1.154363812,-1.739397606,-2.324686376,-0.992760499,0.531218021
163,9,1.127611449,1.142788675,-1.729679292,-2.327821757,-0.99051529,0.526588511
164,9,1.133027703,1.130333395,-1.720063631,-2.330613793,-0.98773029,0.524697786
165,9,1.137865242,1.118291534,-1.709915649,-2.334059366,-0.985547994,0.52384856
166,9,1.142138819,1.106240833,-1.699185358,-2.337688307,-0.983367227,0.522146263
167,9,1.148012238,1.093079741,-1.688567105,-2.340977406,-0.980856573,0.519292747
168,9,1.152352821,1.081534743,-1.677900833,-2.344312761,-0.978446759,0.513518554
169,9,1.157691049,1.068677688,-1.665957009,-2.351763152,-0.97666374,0.51472334
170,9,1.16327625,1.055817091,-1.655336015,-2.356492467,-0.974327705,0.513943077
171,9,1.16764119,1.043689052,-1.643717153,-2.361286009,-0.971851138,0.514209756
172,9,1.173135229,1.030953907,-1.631230187,-2.36590053,-0.970145212,0.509846244
173,9,1.17777358,1.019244841,-1.619804105,-2.370951536,-0.967745343,0.509568923
174,9,1.183345395,1.006372305,-1.608058882,-2.375016306,-0.965743952,0.504935084
175,9,1.187965937,0.994512532,-1.594987433,-2.381170964,-0.964498733,0.500945631
176,9,1.193136049,0.981991975,-1.583107462,-2.387460998,-0.962899637,0.500414296
177,9,1.197696918,0.969918385,-1.570754793,-2.393277188,-0.961210967,0.501233298
178,9,1.202403695,0.95788078,-1.557135838,-2.400387506,-0.960323923,0.5005564
179,9,1.207482099,0.9455781,-1.545048855,-2.403230732,-0.958218394,0.497973131
180,9,1.211707742,0.933393622,-1.532238562,-2.406170718,-0.957117414,0.494310712
181,9,1.216963359,0.920748792,-1.518117781,-2.411792338,-0.956327006,0.490742587
182,9,1.221987159,0.908265932,-1.506091786,-2.415238449,-0.954912909,0.488425701
183,9,1.227017548,0.895443371,-1.491549363,-2.420818187,-0.954159481,0.488805329
184,9,1.231656633,0.883408575,-1.479123224,-2.425979998,-0.952871598,0.487629145
185,9,1.236917629,0.870285718,-1.464939573,-2.433145025,-0.952630871,0.488768998
186,9,1.242033094,0.857720527,-1.451209535,-2.438617884,-0.951965948,0.488476271
187,9,1.247219724,0.844507005,-1.437618687,-2.445485777,-0.951599975,0.491386274
188,9,1.252278281,0.831869713,-1.422871751,-2.451587889,-0.951731618,0.492562984
189,9,1.25743433,0.818832893,-1.409770713,-2.455783734,-0.951166269,0.494574994
190,9,1.262691575,0.805861357,-1.395150718,-2.462988066,-0.951199523,0.496885335
191,9,1.267803238,0.79299832,-1.382231464,-2.468386234,-0.950352989,0.499645579
192,9,1.271555547,0.781648825,-1.368767941,-2.473699639,-0.949531687,0.501812545
193,9,1.276973556,0.768501023,-1.355141984,-2.477081889,-0.949268477,0.502034913
194,9,1.280885036,0.756933275,-1.341690144,-2.480981231,-0.948502116,0.503347036
195,9,1.2855388,0.744463741,-1.327324506,-2.485793593,-0.948209087,0.504435043
196,9,1.29039404,0.731603886,-1.312628912,-2.492128004,-0.948317676,0.507266951
197,9,1.294964196,0.719278759,-1.297345968,-2.496863861,-0.948308844,0.50729527
198,9,1.3002885,0.705709386,-1.282030515,-2.500263465,-0.948720523,0.506081405
199,9,1.305174182,0.692953103,-1.265790698,-2.506378987,-0.949099892,0.507782283
200,9,1.311055119,0.678059363,-1.250015507,-2.509183364,-0.949204217,0.506839476
201,9,1.315732197,0.664944593,-1.232738646,-2.514783625,-0.950215708,0.505279447
202,9,1.32132844,0.650207581,-1.215710106,-2.519539032,-0.950981376,0.504643517
203,9,1.325393623,0.637298402,-1.198409228,-2.524498794,-0.951774476,0.502926428
204,9,1.330153138,0.623771955,-1.180172805,-2.52980028,-0.953381522,0.501641144
205,9,1.33426638,0.611034376,-1.16293586,-2.532868401,-0.953941934,0.49682278
206,9,1.338852619,0.598324374,-1.14543399,-2.538542052,-0.955612649,0.493817174
207,9,1.34420971,0.584654624,-1.127502188,-2.544848778,-0.95621442,0.491815843
208,9,1.348958501,0.57189412,-1.110557588,-2.549154873,-0.956975135,0.488834826
209,9,1.35395405,0.559628019,-1.093780914,-2.551976132,-0.957679043,0.483381619
210,9,1.358255931,0.548648742,-1.077219247,-2.557698434,-0.958543289,0.481040994
211,9,1.362408741,0.538179516,-1.061528167,-2.563792437,-0.958836338,0.479468428
212,9,1.367123743,0.526552875,-1.044809532,-2.56875818,-0.959294022,0.476525453
213,9,1.371206864,0.516382349,-1.02854034,-2.572301609,-0.960092523,0.47069299
214,9,1.375923771,0.504045149,-1.010881915,-2.576409808,-0.960283232,0.466362754
215,9,1.379684199,0.492547683,-0.993242786,-2.582921138,-0.960596854,0.466863959
216,9,1.383528042,0.481160747,-0.975697892,-2.587884887,-0.960595306,0.465635245
217,9,1.387000011,0.469868295,-0.9574517,-2.592956545,-0.960591499,0.463655506
218,9,1.390502907,0.45872349,-0.939946047,-2.597343812,-0.959631191,0.461564479
219,9,1.394515233,0.44660318,-0.922104449,-2.603248118,-0.959001975,0.461961551
220,9,1.398419512,0.434074252,-0.903572671,-2.609957517,-0.958009279,0.461953726
221,9,1.40154024,0.423572947,-0.88616241,-2.615746356,-0.956698757,0.462533303
222,9,1.405519966,0.411542596,-0.868021444,-2.621855334,-0.956324042,0.462421389
223,9,1.408615363,0.400778587,-0.850167418,-2.627684857,-0.955070316,0.461851721
224,9,1.411576708,0.391225967,-0.83310148,-2.631315889,-0.954694568,0.459074282
225,9,1.414817593,0.38086263,-0.815096608,-2.641223018,-0.954200516,0.464170582
226,9,1.417746334,0.371070353,-0.797218626,-2.647538391,-0.954177405,0.4647191
227,9,1.419854795,0.362574584,-0.78072679,-2.652118736,-0.953310804,0.464596735
228,9,1.422785461,0.352717803,-0.763610188,-2.659087009,-0.952668395,0.464263179
229,9,1.425374745,0.343713975,-0.746455593,-2.663190617,-0.952079097,0.462170815
230,9,1.427634641,0.335119399,-0.729440019,-2.671034008,-0.951945479,0.464608711
231,9,1.429712226,0.327111976,-0.713625209,-2.67747853,-0.950922531,0.467746131
232,9,1.432520123,0.317653046,-0.696864426,-2.682703775,-0.950402298,0.468527914
233,9,1.434751624,0.309871012,-0.680903163,-2.690936977,-0.949653403,0.470815688
234,9,1.43647889,0.30309725,-0.664991646,-2.698453898,-0.949516923,0.472008518
235,9,1.438417709,0.296271249,-0.649848827,-2.704146246,-0.949261782,0.470836909
236,9,1.440430209,0.288923244,-0.634937741,-2.712087775,-0.947898432,0.475052355
237,9,1.442432966,0.281699498,-0.619771559,-2.718576793,-0.946964422,0.477784949
238,9,1.444274222,0.275008177,-0.604750275,-2.72559104,-0.946545647,0.479096316
239,9,1.446349038,0.268156763,-0.590121512,-2.731791834,-0.945662761,0.478814672
240,9,1.448362374,0.261521941,-0.575809586,-2.73818061,-0.944427037,0.479774504
241,9,1.44998635,0.25528274,-0.561012712,-2.747463536,-0.943749568,0.484315362
242,9,1.450847751,0.250296401,-0.547255381,-2.753746118,-0.942562463,0.485227809
243,9,1.452393417,0.24402778,-0.533461379,-2.760884209,-0.94083368,0.488261667
244,9,1.453899627,0.237017163,-0.518526,-2.766006799,-0.939531898,0.487536105
245,9,1.455386139,0.230758661,-0.504370723,-2.774014388,-0.938023261,0.491101515
246,9,1.457534854,0.222921676,-0.489818054,-2.78202718,-0.936435253,0.492608596
247,9,1.459180046,0.215245155,-0.474462217,-2.790651217,-0.935355005,0.497729832
248,9,1.460026962,0.209194518,-0.460599797,-2.796344774,-0.933877859,0.498422553
249,9,1.460867009,0.203554439,-0.447600624,-2.803624321,-0.931845132,0.501679331
250,9,1.462200278,0.196816983,-0.433720456,-2.810741289,-0.93018592,0.502239513
251,9,1.463459347,0.190892381,-0.420747167,-2.815465796,-0.928592502,0.500877053
252,9,1.464820545,0.185194261,-0.408277001,-2.822554969,-0.926831076,0.50305652
253,9,1.466466758,0.178879264,-0.396231096,-2.82719071,-0.924526136,0.504038973
254,9,1.467718831,0.172816859,-0.384497551,-2.83274676,-0.921759602,0.5048247
255,9,1.46866846,0.167829622,-0.373416739,-2.837777539,-0.919050107,0.504655753
256,9,1.469483852,0.163755582,-0.362917392,-2.845128748,-0.917236319,0.506639482
257,9,1.469975789,0.160005165,-0.352811168,-2.849693759,-0.914915444,0.505663312
258,9,1.470943715,0.155420991,-0.342415018,-2.853723268,-0.912680304,0.50654814
259,9,1.472021648,0.150090868,-0.332396075,-2.859225609,-0.909771443,0.507712355
260,9,1.473283265,0.144148882,-0.321304326,-2.862776402,-0.907794277,0.504646606
261,9,1.474406494,0.138656585,-0.31086081,-2.86716224,-0.905270274,0.505361015
262,9,1.475414972,0.134032387,-0.300937699,-2.872876227,-0.903596949,0.507351348
263,9,1.476636743,0.128857992,-0.291073167,-2.878590923,-0.901367879,0.507254933
264,9,1.477699279,0.124035186,-0.281730615,-2.881702873,-0.899449428,0.505046907
265,9,1.478552418,0.119871461,-0.272806866,-2.885320697,-0.897336051,0.504132305
266,9,1.479457253,0.115699916,-0.264136898,-2.888357465,-0.89549797,0.502450322
267,9,1.48044026,0.11148192,-0.255424975,-2.893112584,-0.893380126,0.502531669
268,9,1.481439463,0.106523268,-0.245471835,-2.898898776,-0.892378711,0.503788534
269,9,1.482533346,0.101658458,-0.236454644,-2.905047593,-0.890448055,0.506114652
270,9,1.483492376,0.096650304,-0.227501256,-2.907878575,-0.888225987,0.503741287
271,9,1.484431265,0.092378447,-0.219265928,-2.911142357,-0.886313678,0.50284176
272,9,1.485175793,0.088512106,-0.210576965,-2.914159245,-0.884807182,0.500927187
273,9,1.485850042,0.084061355,-0.201957201,-2.918152783,-0.882799372,0.500239944
274,9,1.486739997,0.079262052,-0.192979711,-2.921188603,-0.880950033,0.49806203
275,9,1.487752951,0.074450426,-0.184348769,-2.925055481,-0.879351807,0.497079749
276,9,1.488508611,0.070144364,-0.176090064,-2.928798876,-0.877007034,0.495201539
277,9,1.489319278,0.065129478,-0.167426915,-2.932442189,-0.874889517,0.49410729
278,9,1.490183343,0.060147906,-0.158470033,-2.934995327,-0.872818199,0.491690436
279,9,1.491103379,0.055425067,-0.149550272,-2.938160584,-0.87167831,0.489636705
280,9,1.491971386,0.051208496,-0.141950991,-2.941297676,-0.869025638,0.48844221
281,9,1.492612653,0.046030743,-0.133428688,-2.943551644,-0.866321976,0.486701646
282,9,1.49350398,0.041319756,-0.125120621,-2.946210489,-0.863703166,0.484573669
283,9,1.494513542,0.036618669,-0.116573433,-2.948959114,-0.862185829,0.482265314
284,9,1.495224802,0.032995299,-0.109364555,-2.951413227,-0.85955925,0.481397953
285,9,1.496041159,0.02877765,-0.1021023,-2.953435869,-0.856861971,0.479568362
286,9,1.496408581,0.025256648,-0.095354259,-2.955809351,-0.853397765,0.478748164
287,9,1.496890281,0.022545347,-0.088855852,-2.958176018,-0.851187162,0.477202346
288,9,1.49724859,0.019995554,-0.082292512,-2.960825062,-0.848760933,0.475387012
289,9,1.49738371,0.018214883,-0.07701489,-2.961873616,-0.845927418,0.472955853
290,9,1.497509162,0.015518074,-0.070716686,-2.964511018,-0.842989825,0.472331028
291,9,1.497577451,0.013490593,-0.065644045,-2.965702242,-0.839388607,0.470544177
292,9,1.497286977,0.012274709,-0.060807093,-2.967921542,-0.835932454,0.470201424
293,9,1.497142436,0.011035206,-0.056120755,-2.969561563,-0.832512699,0.469480181
294,9,1.496699982,0.01033542,-0.051540067,-2.972072937,-0.829542865,0.470349465
295,9,1.496166286,0.009240493,-0.046782037,-2.973634055,-0.826119549,0.470142244
296,9,1.495597923,0.008686512,-0.042725741,-2.974412343,-0.822881487,0.469508894
297,9,1.494958982,0.008403677,-0.038793377,-2.975091521,-0.819814736,0.468845846
298,9,1.494360243,0.006773853,-0.033664131,-2.97633113,-0.816585439,0.468893753
299,9,1.49344062,0.006475356,-0.029707587,-2.976431832,-0.813360094,0.467446721
300,9,1.493003579,0.00533163,-0.025576232,-2.977410171,-0.809883565,0.467815247
301,9,1.492160083,0.004655018,-0.021687463,-2.977158947,-0.80649398,0.4668972
302,9,1.491658343,0.002743194,-0.017025473,-2.977691951,-0.802964818,0.467020241
303,9,1.491146326,0.001710386,-0.012802196,-2.979319966,-0.800602931,0.468928202
304,9,1.490689508,-3.51E-05,-0.008233302,-2.978954171,-0.797893892,0.468014902
305,9,1.489980507,-0.001118598,-0.003718665,-2.97902252,-0.795693283,0.467551442
306,9,1.489522312,-0.002144856,0.000836299,-2.980133778,-0.793996942,0.468196606
307,9,1.489103894,-0.002765361,0.004661604,-2.98152982,-0.79191254,0.470206837
308,9,1.488862643,-0.003925993,0.008216086,-2.981170267,-0.789579343,0.469741131
309,9,1.48846768,-0.004351613,0.011085788,-2.980640347,-0.786865183,0.468983402
310,9,1.488027426,-0.005399106,0.014579037,-2.979465314,-0.784381301,0.467866183
311,9,1.487677255,-0.005627413,0.017468043,-2.979816629,-0.782191026,0.46842113
312,9,1.48738738,-0.006177433,0.020529722,-2.979829537,-0.78013789,0.47006219
313,9,1.487222362,-0.00676907,0.023736072,-2.978947443,-0.778158441,0.468653121
314,9,1.486860677,-0.006931593,0.026922002,-2.979146781,-0.776982186,0.468280168
315,9,1.486587707,-0.007343063,0.03013114,-2.979674963,-0.775193965,0.468470081
316,9,1.486399892,-0.008054969,0.033365811,-2.979659551,-0.773308105,0.468400801
317,9,1.485877788,-0.007877911,0.036021062,-2.979675459,-0.77166365,0.468845258
318,9,1.485471337,-0.008202706,0.038863899,-2.979579591,-0.769613024,0.468533379
319,9,1.48522456,-0.008283563,0.041195475,-2.979321152,-0.767183914,0.469781819
320,9,1.484889596,-0.00878025,0.043981728,-2.978663452,-0.765108359,0.469950209
321,9,1.484352765,-0.00840004,0.04620478,-2.978274084,-0.762794409,0.4700481
322,9,1.483710647,-0.0081754,0.048853272,-2.977576799,-0.76096718,0.469144807
323,9,1.483232314,-0.007876614,0.051455237,-2.978054246,-0.759555747,0.469906917
