,class,ankle,knee,hip,shoulder,neck,elbow
0,4,1.5043004944223841,-0.01151873199220188,-0.06948693008366069,-2.908534994412123,-0.8178871457143112,0.43246475931379136
1,4,1.5044740573374153,-0.011583693783883797,-0.07107941719436695,-2.908384160150911,-0.8185889394145689,0.43266103466798356
2,4,1.5046521816391933,-0.011863688341412049,-0.07314316223788242,-2.9066822365100373,-0.8185955340767002,0.4309135585684425
3,4,1.504516637527832,-0.011489749893970336,-0.07546466135804497,-2.9060760951951563,-0.8184078782722108,0.4308697259424079
4,4,1.5047222765706536,-0.01189423438740822,-0.0774116065664463,-2.9050555985654976,-0.8181995959281841,0.4310843093399457
5,4,1.5047641333175468,-0.011976505675602489,-0.07897352218233689,-2.903697353079817,-0.8188878983247467,0.42957915003551395
6,4,1.5049195848321872,-0.011647303075291271,-0.08115590579419352,-2.903279762519749,-0.8194320985856666,0.4309188781792601
7,4,1.5047620544941502,-0.011161378326329796,-0.08373239277488653,-2.9037811989006714,-0.8191976724834629,0.43425709553392067
8,4,1.5049750631734053,-0.011395607585067413,-0.08576657684830757,-2.902376434541689,-0.8192176495045719,0.43397053928649343
9,4,1.5050164367828434,-0.011243221523218327,-0.08801400679343052,-2.9006882651801456,-0.8196595967580999,0.43329618980108253
10,4,1.505339591906836,-0.011883545801270934,-0.0894164633700747,-2.899110468628285,-0.8204280359272076,0.4311923004350362
11,4,1.5052660277909813,-0.011696783528565513,-0.09139913903770136,-2.898006673185341,-0.8210315980458013,0.4305010369681135
12,4,1.505292657530566,-0.011818035692918283,-0.0935706351440595,-2.896580362018849,-0.8211092563973038,0.4295156279258412
13,4,1.5055333300473313,-0.012351795385127318,-0.09549381358411724,-2.8969310132517743,-0.8211066079232417,0.43085803963386304
14,4,1.5056708758018993,-0.012475015938275824,-0.09726678386498344,-2.895845072022538,-0.8218314215156961,0.43085778316654055
