,class,ankle,knee,hip,shoulder,neck,elbow
0,1,1.3315841045083259,2.1592094818871725,-2.0069957334706885,-2.332684193235754,-0.7273625377463587,0.9160539716206533
1,1,1.3323713140782154,2.1589038986067095,-2.0117311570038545,-2.332415093034253,-0.7303359709359867,0.9240875863375575
2,1,1.332853607368608,2.1595064491783456,-2.017160363785127,-2.3319826569445845,-0.7342633449225417,0.9306986166249306
3,1,1.333432076481586,2.158573066010705,-2.0223341127786565,-2.330876723091956,-0.735746139553474,0.9366956388147132
4,1,1.3343771879562742,2.1585994909927138,-2.0286599975342803,-2.332186670920239,-0.7378768809786117,0.9477517515783616
5,1,1.3352386734019288,2.1588613012361346,-2.0359829838253196,-2.3333862249907185,-0.7387007417149133,0.9592800743539103
6,1,1.3365391242934441,2.1591693669839502,-2.043936560779338,-2.3341819807272346,-0.7396048784219872,0.9679516880368452
7,1,1.3373413147992723,2.15866908466419,-2.0513791361999347,-2.334749518981152,-0.7391949979856021,0.9777466451508541
8,1,1.3385732698142887,2.157672289787409,-2.0588809121893963,-2.3360153518035087,-0.7386853234355408,0.9918627256935787
9,1,1.3395477492995747,2.157360342001053,-2.066955995332247,-2.338487132913075,-0.737997136140412,1.006353775895588
10,1,1.340885100853778,2.1559773704673395,-2.0748903253289797,-2.3414161086712983,-0.7366221002062543,1.023773572752903
11,1,1.3418517528645293,2.1554054247453376,-2.0836663593147584,-2.3434346472439547,-0.7344426460170774,1.032865148385452
12,1,1.3426385405673498,2.1545786068728896,-2.0921624244906374,-2.3476772181452663,-0.7327162444802016,1.05688168510834
13,1,1.343374811686427,2.154486513721631,-2.10162685392383,-2.350780024181437,-0.7306215223224769,1.075793747312913
14,1,1.3436535972276293,2.1532256382724926,-2.109760111084637,-2.354696867556762,-0.7285522982773068,1.0964227080182984
15,1,1.3443239778046132,2.1527331850835703,-2.1193686995374135,-2.356657279693662,-0.7261003478139698,1.1107130792310602
16,1,1.3446186327851513,2.1527663296851314,-2.129378499461702,-2.3614925973277674,-0.7234104673496049,1.1260411379401196
17,1,1.3455942848799636,2.1527880265459354,-2.1403050704087505,-2.3654311723827277,-0.7200748505940359,1.1375455368977356
18,1,1.3461374101952028,2.152435517562761,-2.1505226124188974,-2.371862462731388,-0.7173111857237655,1.1498133809396776
19,1,1.3473124007164878,2.1529026907422493,-2.1622184938147635,-2.37887298647096,-0.7142667029094857,1.1701609163119153
20,1,1.3475529048232215,2.152666118893846,-2.172656731042083,-2.385210387753364,-0.7105686798736065,1.1934448997278162
21,1,1.347800568505612,2.152661594537644,-2.1835101136926474,-2.3903896040607178,-0.7073936644867267,1.2074156471989108
22,1,1.347726450383513,2.152638355911485,-2.1941189814761417,-2.3956071857990233,-0.7041428014746524,1.2293843398645603
23,1,1.347320483837621,2.1530645848794645,-2.2054154686697176,-2.400410377572207,-0.6999561381675498,1.249030769220411
24,1,1.3468205691439235,2.1532694792373404,-2.216569322650461,-2.40327939364036,-0.6956922361786583,1.2663101712877594
25,1,1.3459427744515309,2.1538026106743056,-2.2273738329888353,-2.408039393705703,-0.6927275082430797,1.2812079965987637
26,1,1.3448051110344623,2.1538990483709615,-2.2381724988211813,-2.411001213117062,-0.6882784542452232,1.2982472374790124
27,1,1.343320264755661,2.1538628019208037,-2.2481674475429383,-2.41466355393874,-0.685524370218352,1.3168955443562487
28,1,1.3421380753929102,2.154113442135677,-2.259027008225143,-2.4188495859498342,-0.6814300554997146,1.3330768171076917
29,1,1.3405095988105689,2.154305129098253,-2.2692723564907276,-2.4231202344860625,-0.6778528881574597,1.3492402895216467
30,1,1.339047400446261,2.1544811215618687,-2.279208425819764,-2.428465771180104,-0.6747864149044183,1.364152363092911
31,1,1.337546253825569,2.1558025832271985,-2.2905567148668355,-2.433829148592787,-0.6710761678433425,1.383730905319196
32,1,1.336171883404412,2.1575673157707076,-2.301720481171963,-2.4394976528197887,-0.6687382610037031,1.3964659318461632
33,1,1.33417642563918,2.158785314075735,-2.312163107478824,-2.444050670946056,-0.6655075232375498,1.4101757959645669
34,1,1.3321340770939172,2.159122128521833,-2.321272159075182,-2.4484321886760445,-0.6637552861841821,1.4221987701400576
35,1,1.3285205680251104,2.1581325056311718,-2.3277469119751775,-2.4524702000518417,-0.6610859170153658,1.4287599572229386
36,1,1.325360763993478,2.158957754160859,-2.3362751561843154,-2.455950704433657,-0.658001183503294,1.4438057494427392
37,1,1.3224505093282783,2.159965372151489,-2.34528140728601,-2.4588937401282367,-0.6559088336752141,1.45393615324365
38,1,1.3192548225661345,2.1614193542372915,-2.353688882816526,-2.4631428709289875,-0.6533197526273071,1.4593336294368133
39,1,1.3161367436656293,2.161071146704737,-2.3604036235003276,-2.4683778661618625,-0.6496963690408346,1.4655558092796965
40,1,1.3138530595901612,2.158784868679297,-2.3641481606682824,-2.474620850300716,-0.6502697040583636,1.474277673486046
41,1,1.3118127472582706,2.1571984896045837,-2.3686609310168443,-2.478560287195115,-0.649426935777486,1.4785941920835615
42,1,1.308767219986065,2.156107788334092,-2.3709034397177984,-2.4853121388663357,-0.6499654045271124,1.479873751802116
43,1,1.3044348632684681,2.156641643622855,-2.3734816245748593,-2.4908478160463554,-0.6497874293811199,1.476143317758995
44,1,1.3014487726756603,2.1586350646593147,-2.3779464375846087,-2.497700803291637,-0.6509008895509445,1.4677114510359797
45,1,1.2964179436547147,2.15707993895911,-2.377855886192674,-2.5000046733609285,-0.6473310874695019,1.4669764722422234
46,1,1.2904280481174601,2.153864635317639,-2.3744755144437573,-2.5016761936754257,-0.6441032627904141,1.4693887495107165
47,1,1.2848495493895378,2.1555045605272216,-2.3771287983295077,-2.5031362524340404,-0.6383410132555678,1.463309588474865
48,1,1.2778807407332875,2.150691947461028,-2.3725300369754576,-2.5052287273965144,-0.6295222784258306,1.4514132115678158
49,1,1.2700524490080314,2.150269777739129,-2.370164467092144,-2.510492430575945,-0.6223370141773016,1.4440301911680664
50,1,1.263085414322583,2.1453087929794394,-2.364148289453143,-2.5134894331444553,-0.6139862066801214,1.4422410963300962
51,1,1.254817611960448,2.144243370501699,-2.360212023107416,-2.514357152551116,-0.6051965018746227,1.4342999687422433
52,1,1.245398546949986,2.1393689776408573,-2.350263874170384,-2.5160977392351906,-0.598451485445341,1.4251123831270596
53,1,1.2360802040922512,2.135288516102742,-2.3401625817601506,-2.517685517492046,-0.593851809198497,1.407966306725047
54,1,1.2266133275974727,2.1323638440861536,-2.330734300131419,-2.5167956766301023,-0.5898241275599516,1.3783806845722162
55,1,1.2175572233671015,2.1256236694229953,-2.31793234260961,-2.5149617180846437,-0.5851588454815946,1.3579856827412797
56,1,1.2085056751387255,2.11771444169036,-2.303724381493377,-2.5121182712778998,-0.5801920708876165,1.3396404696211817
57,1,1.1986507463328102,2.113619986817608,-2.2917017267968394,-2.509661236585643,-0.5760405479887066,1.3246641499615295
58,1,1.1904147933616587,2.105581661311656,-2.277362200059976,-2.5069569992509324,-0.5716727147311536,1.3111772177216117
59,1,1.1819692453196533,2.096269032301106,-2.2611576093210424,-2.504662563909017,-0.5665366323369014,1.2999463969333287
60,1,1.1743827677911385,2.088902739333361,-2.24719148756535,-2.5039344810699813,-0.5630263442121312,1.2905064659535836
61,1,1.1659138982786514,2.0773522178466965,-2.2278602567962524,-2.5028338382616804,-0.560642452315854,1.2781001697534462
