,class,ankle,knee,hip,shoulder,neck,elbow
0,6,1.4408683770652375,0.09113825637586404,-0.011831323716281483,-2.9716520240500275,-0.7101612154346885,0.41612299840912814
1,6,1.44076381809572,0.0920443236785129,-0.013972110752013212,-2.971676545691002,-0.7132937622884915,0.4164571885852286
2,6,1.4410685328742625,0.09246293279520268,-0.01643712258168928,-2.9711050079519663,-0.7161661174999391,0.416315116661083
3,6,1.441167629113205,0.09311765798237381,-0.018558961617353154,-2.97091236882357,-0.7189429253103315,0.4161168503814707
4,6,1.4412980660432697,0.09373015227963943,-0.020807564519165656,-2.9710119409792584,-0.7213974957852127,0.4167055581343282
5,6,1.441473038693917,0.09394824521779732,-0.02242655717836839,-2.970952559289505,-0.7246121791787287,0.4167142156195083
6,6,1.4417303681335172,0.09398808547367121,-0.023891687328355005,-2.971180500428083,-0.7271821753580221,0.4165818472648122
7,6,1.4419673534344466,0.09391353367820066,-0.02531862343401392,-2.9708941782929417,-0.730127970780929,0.41575861239320355
8,6,1.4425226487124991,0.0932823748954601,-0.026640274826596366,-2.9707651793130316,-0.7326557771797162,0.4151875788726138
9,6,1.4426340535881548,0.09394832603838044,-0.02888992774924004,-2.9706710898341457,-0.7346461520922848,0.41414880728147097
10,6,1.4431487887895467,0.09378580963650784,-0.030520804991988948,-2.9706975585927577,-0.7371116862520318,0.4134265847670182
11,6,1.4435899617327481,0.09388635961155911,-0.03270724304463468,-2.971026947398297,-0.7389606136733498,0.41362066909737827
12,6,1.4439912793704703,0.09370112869374347,-0.03439358302466977,-2.9710865656774037,-0.7404723051675467,0.4134983547277591
13,6,1.4445278884128396,0.09351813930191577,-0.03594839757807056,-2.9715373005211765,-0.7427012417272895,0.4132301618819214
14,6,1.4449718620884873,0.09362701298944476,-0.03798112688652133,-2.9718695847250514,-0.7445963934923753,0.4134120419029763
15,6,1.4452206028184584,0.09391661520484385,-0.039627021864775624,-2.9716547766162047,-0.7464570637965197,0.41261418505714853
16,6,1.4456688282843029,0.09403036105457474,-0.04136241175880917,-2.97361054510334,-0.7484372801338953,0.4137317755218948
17,6,1.446123238479423,0.09439205800049755,-0.04359564379647529,-2.9738598416421826,-0.7501993675020652,0.4132619784370526
18,6,1.4466423063283247,0.09403655837640112,-0.04536986532049525,-2.9724887789003756,-0.7513831879544379,0.4118554733255151
19,6,1.447056792089379,0.09353598367347571,-0.04686672025486316,-2.971055099779209,-0.7523112405258727,0.4101544964519668
20,6,1.4472655729701516,0.09357605523991896,-0.0483175180403943,-2.9718430641216096,-0.7537544360420753,0.41169148939815847
21,6,1.4473813628711418,0.09346349391117381,-0.04984702940035746,-2.971033984844116,-0.7550794664125287,0.41092332827221156
22,6,1.4475981119985528,0.09345551264681085,-0.051405532810995025,-2.9706323996336446,-0.7561068552375575,0.41132304727076363
23,6,1.4478071691235872,0.09428380732129193,-0.053410179349481224,-2.9699494906228727,-0.7574876872762362,0.4099771138034929
24,6,1.4478899912571612,0.0952720969606633,-0.05547541438282666,-2.9700038081114206,-0.7591477133353818,0.41039600825542966
25,6,1.4480433554307903,0.09556078328726558,-0.05715668397929674,-2.969607001354358,-0.7606897424248582,0.4102617784803857
26,6,1.4479714402279544,0.09605861655618231,-0.05869561217167263,-2.96955356948754,-0.7617550925288407,0.41100308596972623
27,6,1.448189035534902,0.09664483686026948,-0.060715116010165326,-2.9689659751870563,-0.7626774732895735,0.41069607019381693
28,6,1.4481498889005475,0.09755681784255876,-0.06302332569343116,-2.969219194384724,-0.7632079652423015,0.4127274846165814
29,6,1.4481623210959695,0.09805453244818896,-0.06460121468827729,-2.9690342418316984,-0.7643948820591083,0.4134697297382064
30,6,1.4481257198390807,0.09868094560849627,-0.06628195397705183,-2.968664952971053,-0.7653671926456487,0.41383173420056285
31,6,1.4479883280585888,0.0992325220802115,-0.06764935119821502,-2.968554573033201,-0.7662759355747768,0.41432807547798434
32,6,1.4479803153364728,0.09955532522825794,-0.06863260811258365,-2.96886934125087,-0.7672112046231989,0.41558608081643045
33,6,1.448113312148183,0.09910052200747499,-0.06918665901981247,-2.968951200200426,-0.7678593490828319,0.41635077928784403
34,6,1.4483367315263609,0.09854805066072059,-0.06951826885440249,-2.9690927311073025,-0.7686716760851328,0.41738332636366926
35,6,1.448325397029454,0.09873758305865721,-0.07044297368067176,-2.9695383170646164,-0.7694061975984321,0.4189534016692138
36,6,1.4485680794034113,0.09826997995345654,-0.07073934691372008,-2.9700044121187354,-0.769940302773704,0.4203389164481013
37,6,1.4486931257876652,0.09776808586867869,-0.07093344499614562,-2.9699784274906316,-0.7701089684526058,0.4208023284383904
38,6,1.4486698829727058,0.09759647739630695,-0.07130709320013628,-2.9695404119841995,-0.7700331353819876,0.4208458560786703
