,class,ankle,knee,hip,shoulder,neck,elbow
182,3,1.4868116636010271,0.170404256797686,-0.22187250679918047,-2.62624595855164,-0.7238494968729137,0.7019542173819124
183,3,1.4884917441746803,0.16378406128430578,-0.21211605929474886,-2.625497032648556,-0.7259839487929349,0.678290692067577
184,3,1.4900773435952452,0.1577177092160904,-0.20362649456379955,-2.624779177242498,-0.7273350866799917,0.6543644662019047
185,3,1.4919084392065873,0.15050541004119267,-0.1942923645387753,-2.6265627022774134,-0.7288284038975293,0.6316949479361944
186,3,1.4942231353320043,0.14212495600013142,-0.1840127805156615,-2.6295173667724185,-0.7309513204237023,0.6097023761348473
187,3,1.4963028282795519,0.13341972182898343,-0.17344302503826392,-2.6349519547335296,-0.7331657737854245,0.588762644702684
188,3,1.4985007320068264,0.1248688453797775,-0.16373451693071295,-2.642891751615073,-0.7348773936176373,0.572076947849561
189,3,1.501332518974583,0.11397388996742541,-0.15179811706930124,-2.648875343058002,-0.7373082326387196,0.5521479837956563
190,3,1.504534483787498,0.10253792791406924,-0.14009386304489868,-2.6573578266872326,-0.7391983932292409,0.5333064130176262
191,3,1.5073644468593403,0.0921695881404776,-0.1295473607356663,-2.662934131420804,-0.7406543391838446,0.5116481668908794
192,3,1.5106293333012455,0.08141740115880847,-0.11888744965033582,-2.669777800568716,-0.742113007452048,0.4918330605106641
193,3,1.51442204056116,0.06922335687441206,-0.1070995460356019,-2.6793281816344034,-0.7434946050418089,0.47371846126916717
194,3,1.5180628789095547,0.05796882031869166,-0.09670129067477129,-2.6854710976002174,-0.7439696453763618,0.4536166368143526
195,3,1.5216037931971098,0.04770890665185257,-0.08763819721267763,-2.6910577719599154,-0.7435566308977908,0.4317719654166853
196,3,1.5256291933573942,0.03657199093570451,-0.07786509395097663,-2.699894335806186,-0.7432336894202879,0.4130828849339776
197,3,1.5288413768849316,0.02793950586362337,-0.07033156289503228,-2.7060266934959163,-0.7423859123341167,0.39450271663833003
198,3,1.5323267718535671,0.018624441946467618,-0.06277544079436637,-2.7146048113496573,-0.7411737050330368,0.37905154519683115
199,3,1.5355389239028394,0.009624437867833402,-0.055409855801797914,-2.7221570379548172,-0.7397012881287454,0.36308033806492157
200,3,1.5383565591015838,0.001726550107010949,-0.04844280851337923,-2.732979308640534,-0.7385253770065167,0.35347735853733475
201,3,1.5413308642751198,-0.006290415708025909,-0.04237522229534796,-2.7437958553809523,-0.7366679728153096,0.343709189006456
202,3,1.5430862506934813,-0.011814657554377606,-0.03753209334411234,-2.7556018112736016,-0.7349543731296678,0.3376726422009887
203,3,1.5440944828704057,-0.015490557575236874,-0.03338959361628557,-2.76834032565211,-0.7339631948288898,0.3321718920650384
204,3,1.5447412178293378,-0.018353284162621275,-0.030343389318082226,-2.7842482623689144,-0.732122834983684,0.33069625812469583
205,3,1.5450253353896513,-0.02007220387872355,-0.02921596196969034,-2.796182029106536,-0.7290926480808704,0.3277633152091226
206,3,1.5451332324604312,-0.02068716917081681,-0.028849927826287036,-2.8107417944242243,-0.7264944216590571,0.3294511347064252
207,3,1.5443118639217759,-0.018649592453228392,-0.030006123284324504,-2.8273299659396436,-0.7243784606247398,0.3319246784694244
208,3,1.5433139301489238,-0.016559604119094518,-0.030733479143471687,-2.8453304657055254,-0.7227213326145905,0.3368114141802636
209,3,1.5422749558714097,-0.014309623524790593,-0.032008971369372086,-2.858597784300966,-0.720601872937272,0.3384739303280411
210,3,1.5412084057720803,-0.012077543337893681,-0.03436613523992427,-2.8759239332616184,-0.717275038314572,0.34648997912139334
211,3,1.540116122646184,-0.010599164458951371,-0.035956484544633405,-2.8886334126587085,-0.714484899427581,0.3514142137324896
212,3,1.5382684226971473,-0.008477894327350688,-0.036887077120540956,-2.9053770594914017,-0.7128484532892095,0.3608959178128912
213,3,1.5367229834044227,-0.006426931932117075,-0.03772013048393452,-2.920108054763415,-0.7118174240296358,0.36859391742147074
214,3,1.5350813406624768,-0.0055135642591572775,-0.03760312961879575,-2.9344239438585165,-0.7103096326466962,0.37540260062352626
215,3,1.5336064315042,-0.0039405162155314866,-0.03869860992751306,-2.95056489371546,-0.7081890176334067,0.3862823302301457
216,3,1.532332136889367,-0.00290877426137115,-0.039002887333453584,-2.964366160311272,-0.7069826893142241,0.3937246213626069
217,3,1.5309461362132977,-0.0019344480727432334,-0.039160683475151226,-2.9792075063388754,-0.7058113481149405,0.40099791119123007
218,3,1.5292973667965741,-0.0005067609764024539,-0.039305269539799736,-2.9911577458274765,-0.7053643751366755,0.4060535413921904
219,3,1.5280633039250835,-0.00042416318854754387,-0.03866331698218106,-3.0074963806984023,-0.704943017518044,0.4157783845169629
220,3,1.5268206785638303,-0.00044429120058508964,-0.03802860610526548,-3.0168628710585117,-0.7043625043588287,0.4183806082653241
221,3,1.5258146987102594,0.00011953629570737867,-0.037813746890853706,-3.0331386480639746,-0.7042347917900746,0.4291968040197003
222,3,1.524789949933849,0.0005836886166241673,-0.037282266657026275,-3.0409018334852043,-0.7044558668581905,0.4286269896502499
223,3,1.5241406851451542,1.4225888681052012e-05,-0.03552031136300671,-3.0524936268267613,-0.7056862220062462,0.4310220411968473
224,3,1.52339738617346,-0.0009583474183485485,-0.03348655440841042,-3.0653128848197655,-0.7064380011728475,0.4357819138262362
225,3,1.5225478894407187,-0.0017884718003409183,-0.03166572706657611,-3.070509389072167,-0.7072563456791406,0.4327431660064802
226,3,1.5219541505879595,-0.00323600824171999,-0.029169623086553242,-3.0794565746883085,-0.7085647979488934,0.43382940921169744
227,3,1.5214727069485832,-0.004172776985319482,-0.027605924448951713,-3.08751442070531,-0.7096450794785646,0.433690923131997
228,3,1.5211414947921749,-0.005569957003143555,-0.025456360486786123,-3.094187278628908,-0.7107258089095193,0.43108994007179
229,3,1.520923020617749,-0.006572207751194048,-0.02356294326119235,-3.100022292011457,-0.7121113396420456,0.4293685264248335
230,3,1.520230093198925,-0.005788925950247714,-0.02345561490914605,-3.1023889357484027,-0.7126482457458947,0.4230680891531444
231,3,1.5200806114611443,-0.00138685050980758,-0.027355444396251816,-3.1060456154249865,-0.7133322407275284,0.4225918899500889
232,3,1.519584609694398,0.004681215662656335,-0.032970489570742334,-3.109233239069161,-0.7136623898014982,0.4189583839415221
