,class,ankle,knee,hip,shoulder,neck,elbow
0,7,1.0062034379498592,0.7196713749191295,0.7538959336019002,-2.5275816476918664,-0.37017129461597253,0.16813749850058693
1,7,1.0059785446811145,0.7201784683853616,0.7512680703260166,-2.5293297954637253,-0.3720858951743513,0.16999342975338505
2,7,1.006031336992779,0.7205931655792346,0.7480449336912001,-2.530814000390685,-0.3734148890593394,0.16933574599918944
3,7,1.006814787668333,0.7196479676796566,0.7451862752677485,-2.5323273305012344,-0.3744533763229616,0.16978898898409095
4,7,1.006440006585726,0.7206490078812195,0.7412848344758662,-2.5340991540373548,-0.3749594858793417,0.17014693228733058
5,7,1.0076329716414516,0.7186143583324278,0.7384926019702209,-2.533920731846735,-0.37488533863305573,0.16808095197628828
6,7,1.0082239750918223,0.7173774766858831,0.7356007775672369,-2.534072986532867,-0.3748654308572972,0.1677961818206462
7,7,1.009080364188602,0.7154314705120162,0.7334082017168293,-2.5346157985978133,-0.37512514334081404,0.16860715402962798
8,7,1.0098814436295371,0.7138970349645288,0.7310445027455725,-2.535073323489397,-0.3759215320911622,0.16961732741562235
9,7,1.0107033456196768,0.712673998915853,0.7285327772683143,-2.5363699232036025,-0.3767662084781134,0.17127706424929712
10,7,1.0115145161124452,0.7115597223154082,0.7259980880915018,-2.537300181596487,-0.377332951216085,0.17205847623107973
11,7,1.012621472092864,0.710345787680599,0.7231436695181084,-2.5388769777871625,-0.37721748413934675,0.1733261451704472
12,7,1.0135608616450897,0.7088554055878633,0.7206573424131784,-2.5394441986028804,-0.37713794861195726,0.17192862791370384
13,7,1.0143023902017863,0.7073770078384154,0.7184011578006468,-2.5414896648405634,-0.3772335173566743,0.17381012087618006
14,7,1.0151492716168684,0.7056024298352817,0.7162056793731781,-2.5430448316520193,-0.377350740028886,0.174444739415488
15,7,1.0157714965471658,0.7043521389301275,0.7135841147352926,-2.5450203795027164,-0.37745226241415697,0.17511679723698903
16,7,1.0164378131615728,0.7027758200248024,0.7109771842229429,-2.5468885101928476,-0.37746342991892545,0.17582229960065848
17,7,1.0172751724898517,0.7012963434037578,0.7077807654308454,-2.548237458524123,-0.37709115449794384,0.17612048206329786
18,7,1.0178756136671698,0.6996455773664854,0.7054318226516134,-2.549305163310235,-0.37755220822540814,0.17508685968548238
19,7,1.0193077098185395,0.6967586504001244,0.703602985328379,-2.550217919433561,-0.37847650220938833,0.17429936430579593
20,7,1.02096552210235,0.6934902868384747,0.702004956121216,-2.5513669346564827,-0.37968572126867794,0.17468065609649777
21,7,1.022326811071372,0.6914950002407938,0.699543963172899,-2.5525754780257097,-0.3810368830753701,0.1757733151881337
22,7,1.0235612055651873,0.6896180388742228,0.6966272327131404,-2.5527469958664346,-0.38108820574852453,0.17488933793770098
23,7,1.0253517386144315,0.686900533881116,0.6940937561227913,-2.553122264014834,-0.3810921187434668,0.17394971143613827
24,7,1.0273023033796524,0.6840752717847882,0.6916551274234535,-2.55267976633354,-0.3812786755962092,0.17221030622916406
25,7,1.02906802681727,0.6817227004836643,0.6886792334128131,-2.5530503951412373,-0.3811908198580265,0.17178628311379995
26,7,1.0303850168231763,0.6792530481563375,0.6861547495918336,-2.5541255126084494,-0.38068421678987496,0.17280459982495822
27,7,1.0321527423399015,0.6764381774556751,0.6833282944669956,-2.554915612551736,-0.37984794895128937,0.17310188874509985
28,7,1.0335773332857217,0.6737702205808347,0.6807580471938686,-2.5557280387816426,-0.37905755624572546,0.1718256867546384
29,7,1.0350268761834385,0.6715607511392763,0.6776780724174312,-2.556190412647524,-0.37886747120841235,0.17011831350494813
30,7,1.0365363091013715,0.6684093668289055,0.6758232713452941,-2.5576731528617844,-0.3796466575628976,0.17049369050103244
31,7,1.0389336848889006,0.6636867854393971,0.674318398980168,-2.5594596377552445,-0.37973775071404337,0.17143558734284253
32,7,1.04098283270264,0.6597437351730304,0.6725619530156743,-2.5598758709162066,-0.3801791744435967,0.17065059575442812
33,7,1.0438089806883912,0.6547915245092155,0.6712255993060605,-2.5610220745818886,-0.3804284145431356,0.17164921457941565
34,7,1.0464709994277244,0.6504563594096544,0.669566094244981,-2.5614646474912397,-0.381187995027066,0.17102496879981607
35,7,1.0483612361101753,0.6472207221280228,0.6671424835351638,-2.5613026190214248,-0.38136249364180363,0.17076350724199735
36,7,1.0507649009084419,0.6432134001319254,0.6646415303542113,-2.560744407266125,-0.3806245572517979,0.17148187659858916
37,7,1.0531880455375948,0.6392765946463435,0.6618038550633558,-2.559930631480771,-0.3796273346947614,0.17176675436986635
38,7,1.0553769278323526,0.6360927320626331,0.658600834456067,-2.5599551828887703,-0.378815101400241,0.17156317900170215
39,7,1.0585729389564869,0.6311300862496843,0.6560201307926081,-2.5604026576637375,-0.378177444764914,0.17272549549098853
40,7,1.0604944165191958,0.6279693726581501,0.6530963790983491,-2.5611817887068606,-0.37798109945341163,0.1736019999437969
41,7,1.0620429107018685,0.625194330759623,0.6501122139890019,-2.5626269059825546,-0.37773277113279335,0.1751936230671795
42,7,1.0647584096135927,0.6205550111507316,0.6480709519357892,-2.565039950642464,-0.37820610102228014,0.17701477098737153
