ankle,knee,hip,shoulder,neck,elbow
1.4161166502710476,0.09780597745933617,0.03121024138820716,-2.711364592417188,-0.6350032788667777,0.28940030428591157
1.4163082146114245,0.09767668584257116,0.03037410541305774,-2.710926643604555,-0.6351366339191689,0.2893864909985508
1.416561718065169,0.09743138636154325,0.029433835278348308,-2.7103969315787,-0.6353019123251469,0.2893369617873612
1.4170107707932185,0.096684395009496,0.02846818946145424,-2.7096684833887923,-0.6355475432413797,0.2891176343167225
1.41759440898057,0.09576275466482886,0.027102851306375797,-2.70868864493993,-0.6358742194719712,0.28885330534320297
1.417543644627296,0.09657493658258887,0.025581882756952945,-2.7082821970497415,-0.6359562417961558,0.2891845740465073
1.4177019440536043,0.09692828679927279,0.023860112018742052,-2.7076112022460985,-0.6361358667886822,0.28936696112733745
1.4181847453625334,0.0969138497883878,0.0210552138469009,-2.7062982665691724,-0.6365189449222319,0.2894632958923648
1.4187383749784865,0.09651140598984043,0.018703221940703063,-2.7050519087560816,-0.6369000043704532,0.28941125246147575
1.4189347464530524,0.09706604647143868,0.01630682537239292,-2.704141415460141,-0.6371403771002055,0.2896864857157298
1.419338392791718,0.09750713484386841,0.012946711572002001,-2.7027393627001,-0.637529015802531,0.2899578667284121
1.4197368175199019,0.09782771259711875,0.00988722748198978,-2.701432557659861,-0.6378953069700269,0.29017738902469503
1.4204222400287012,0.09751722325432721,0.00655476117287479,-2.6997633907894385,-0.6383954046455933,0.29019202739960864
1.421182825431969,0.0968617340252077,0.0035533927814637156,-2.6981200408325803,-0.6389034307224731,0.29007731871050907
1.4218108324399654,0.09659375052939656,0.00046312194815611996,-2.696579613712429,-0.6393641257862542,0.2900976784116398
1.4228936840048945,0.09548077460276516,-0.003407308198250192,-2.694360695902547,-0.640060288430281,0.2898586676867949
1.4235868855847793,0.09502663870152228,-0.006463720183829569,-2.69276670110043,-0.6405449221805242,0.2898144618043152
1.4244145156574282,0.09406534326261051,-0.009174076987255808,-2.69114508276612,-0.6410603116136588,0.28958518974138503
1.4248454380065996,0.09482056042175757,-0.01339813125335676,-2.689457317190123,-0.641518106688842,0.2899946469069753
1.426619931841604,0.0918023638296035,-0.01706537364616345,-2.686623323611275,-0.6424787401491989,0.2890999989002718
1.4279973562344024,0.08978764574875653,-0.020646988318699155,-2.6842030959498957,-0.6432739183516096,0.28854372074164375
1.4291256308902416,0.08765044098203556,-0.02249007533425751,-2.682547683548391,-0.6438518059866296,0.2878830081979908
1.4302786651106376,0.08645487029094268,-0.02658792924972997,-2.6801919768571305,-0.6445915108868141,0.28762410159916074
1.431526966365772,0.08437667993229947,-0.02926855884552282,-2.6781681138981526,-0.6452740781987647,0.28701370276271193
1.4331715687256739,0.0813081895736405,-0.032059820862168076,-2.6757237382942236,-0.6461234758490865,0.2860703210085119
1.4350663856582555,0.07711993643107296,-0.03381322386951402,-2.673346009625661,-0.6470036011429631,0.28470844645996396
1.4362607741339768,0.07522993901921593,-0.036598581879156655,-2.6713434373497607,-0.64767154003605,0.2841658657084723
1.437338892910846,0.07328032305068544,-0.038567121868408494,-2.669699429402573,-0.6482377059636639,0.28357351375846745
1.4391838766973204,0.06890287517990068,-0.03960387766388185,-2.6675852945283305,-0.6490495234330091,0.282121392040257
1.4407876475525427,0.06543901982182454,-0.04126956932711923,-2.665518330741436,-0.6498066922229889,0.28100284735824677
1.4422599264951768,0.06235845540697038,-0.04302110712367002,-2.6635541443155475,-0.6505167611031748,0.2800178265476645
1.4431050840857234,0.06121749836288359,-0.04543202360316978,-2.6620051823694806,-0.6510190320535962,0.2797166109774444
1.4439683817045577,0.06001503484699888,-0.04781176726640679,-2.6604478378106133,-0.6515264988165572,0.2793933409323515
1.444766623491417,0.05946923619507927,-0.05128013508216667,-2.658627652659256,-0.6520811217117338,0.2793328145322116
1.4452630080541888,0.05978640820008707,-0.054907662458802076,-2.657054774515167,-0.6525250671086412,0.2795716823742081
1.446004010768303,0.059969769222838254,-0.0596729792031403,-2.6549016423358935,-0.6531440205657937,0.27980608776087745
1.4468162721369333,0.059744184338207384,-0.06394101494752669,-2.652827973223172,-0.6537581397464255,0.2798833880714887
1.4467391367697933,0.062186406935143546,-0.06895830953214666,-2.6513989223525356,-0.6540650359989614,0.2808955277866963
1.447096916673266,0.06324675051515938,-0.07343601837573255,-2.6497065865841476,-0.6545104993789752,0.2814179685476575
1.447219433132895,0.06526594898561167,-0.07867901385653331,-2.648014722008351,-0.6549128900656359,0.2822943098958927
1.4475475928637418,0.06643359144636607,-0.08322300633262136,-2.646331461370301,-0.6553509054318676,0.2828556546199559
1.4471308809094428,0.06947884017647898,-0.0875955214441958,-2.6454276460124326,-0.6554778089719762,0.28404971593519057
1.447135016055816,0.07166806296868222,-0.09252369082217438,-2.643945886735965,-0.6558113869028745,0.2849725485012977
1.4466971499913583,0.07505203981196495,-0.09753064385323773,-2.6428725101320087,-0.6559725127022439,0.2863047722893429
1.4465865358542807,0.07733830341052039,-0.10200184777053978,-2.64163992691872,-0.6562291653957726,0.2872441307064822
1.4459531673438788,0.08135494135585652,-0.10727707196721359,-2.6406771903414876,-0.6563297347940402,0.28880131823833916
1.4455020164877903,0.08488839812495508,-0.11254079109363757,-2.639539806485453,-0.6565028112274536,0.2901936750050066
1.4454328043672588,0.08712421638695911,-0.11714230092237232,-2.638227685109635,-0.6567848906159932,0.29112057163444877
1.4450832807110923,0.09061978886140154,-0.12291838293132351,-2.6368373395536695,-0.6570333460659704,0.2925185318138656
1.4442842226521122,0.09520550123594607,-0.12849464276871048,-2.6359462798095508,-0.6570875555288281,0.29428022869019055
1.4438705325133925,0.09886720127711468,-0.13426576958293035,-2.634620135533138,-0.6573098716087784,0.2957345394041243
1.442902248210744,0.10416621818469052,-0.14044535733677144,-2.6337135666303126,-0.6573366583452024,0.2977607355508543
1.4421536930653445,0.10839665354884687,-0.14552258125361606,-2.6329227825502923,-0.6573775680648242,0.299383526299001
1.441323849891411,0.11292148957630532,-0.15078156555400624,-2.632156947223495,-0.6573980280921201,0.30111305577571434
1.4405230637816222,0.11748776722296272,-0.15630413642682395,-2.6312836751549873,-0.6574479266089271,0.3028662014696826
1.4398679775163665,0.12208527172748185,-0.16275287740823297,-2.629990284770673,-0.6576187988446122,0.3046634045592876
1.4398593687954144,0.12482617079597269,-0.1688419132853849,-2.6281728939336286,-0.6580254366097215,0.3058158632668685
1.4390005777734933,0.12956188133138002,-0.17440314207305319,-2.6273447234640246,-0.6580546111029985,0.3076280585065455
1.4382241184397373,0.13415887322816533,-0.18013747208484465,-2.6263841784934496,-0.658128555137959,0.3093992993448716
1.4375512366158039,0.13809484381780612,-0.1849997965401543,-2.6255838701927234,-0.6581854245655208,0.31091413334010914
1.4371327090718986,0.14148855631262225,-0.19014220250259928,-2.6244509766506696,-0.6583634505068799,0.3122545593402982
1.4369645337138275,0.14443276259672988,-0.19574893583747743,-2.622934163111438,-0.6586734325123796,0.31345878933738164
1.4364222115985918,0.14832351532884247,-0.20127722116074664,-2.6218065583206958,-0.6588276615622808,0.3149822756705403
1.4361792723719198,0.1516464832367247,-0.20729302377539338,-2.6202401580567094,-0.659135127055482,0.3163301555792329
1.435422253908106,0.1563323895894,-0.21334076905769872,-2.6191666338871853,-0.6592379982551654,0.3181429651998762
1.4344866195026498,0.16140535492121988,-0.21920587114117152,-2.6183224523277717,-0.6592567349168372,0.3200808893102437
1.434624788242005,0.16396365503191745,-0.22574843908849462,-2.6162256110239697,-0.6597529473509661,0.3211875847565992
1.4342402930154572,0.1676589054801213,-0.2317662862047717,-2.6147969526469197,-0.6600036214057756,0.32266221767391406
1.433472997162327,0.17277788231461932,-0.2387237150234226,-2.6134607037342006,-0.6601636270650856,0.3246552277483377
1.4325901017485205,0.1783076824912312,-0.24592205589503502,-2.6121652025047206,-0.6602933679671782,0.326796727693857
1.4319670710405312,0.18355849433618743,-0.25402258635299346,-2.6103451903462296,-0.6605883808144032,0.3288758603059213
1.4310256865800817,0.18939644101447384,-0.261567459172794,-2.609002947495247,-0.6607179384751839,0.3311347240703648
1.4291422129938256,0.19802640442466368,-0.26983016724205244,-2.6083662461230244,-0.6605169656769848,0.334369558512697
1.4275445633053152,0.2065294739902347,-0.27948830938185765,-2.607031761691909,-0.6605249250381667,0.3376115843463879
1.426353584658617,0.21424223358824257,-0.2897660026196024,-2.605114029288346,-0.6607381611352543,0.34060704952802734
1.4247821277490873,0.22284174053792205,-0.29979408978843247,-2.6036430159155524,-0.660781570365697,0.3438952445572636
1.4231516433301155,0.23209970142249725,-0.31095023476376804,-2.6018914457192093,-0.6608772159983352,0.34744821543294907
1.4209391377634575,0.24270941551876135,-0.3217139990231801,-2.6008263910159224,-0.6607123649376356,0.351446993301603
1.4193385544321497,0.25187610356934653,-0.3328414096108303,-2.599054211939486,-0.6608181005210274,0.3549678689111796
1.417823207467678,0.26073883680794807,-0.34378886134156905,-2.597252684867021,-0.6609459950215013,0.35837881976357283
1.4162714663478955,0.27013911701829296,-0.35572654624324074,-2.595189806320861,-0.6611259457450498,0.3620084295924759
1.4143283923156793,0.28113849157396764,-0.36894649689537273,-2.593124922347994,-0.6612348766288909,0.36622846000884335
1.4125306480995166,0.29108891727029107,-0.38067084476725843,-2.5913664532949188,-0.6613015246854007,0.3700375709812433
1.4110958896248962,0.3008297639873013,-0.3940588620478984,-2.5887543535375013,-0.6616262026375145,0.3738354198798783
1.409498443506997,0.310330283817255,-0.4059524934883646,-2.5867493559271497,-0.6617848052991756,0.37749754877089764
1.4076496943769388,0.3208088997309517,-0.4185602535653298,-2.584775846157397,-0.6618904391647031,0.38151827895490986
1.4063998196662475,0.33005531740530997,-0.4319272382035523,-2.5819893501556583,-0.6622880546857701,0.38514712578424926
1.405292277905472,0.3382357633655526,-0.44374287736492546,-2.5795289126864587,-0.6626384278379568,0.3883572485595757
1.4043563974350506,0.3464295549244813,-0.4565971979426071,-2.5765892458791675,-0.663127793241348,0.3916094054263334
1.4031960847692178,0.3547885780092034,-0.46850273638874074,-2.5741534295729522,-0.6634629984487515,0.39488353896138934
1.4025890138833068,0.3618747980272649,-0.48080837897616935,-2.571056910462661,-0.6640476464175045,0.39773900921642935
1.4015762687130837,0.37008788225783484,-0.49325421101929556,-2.5683148559694295,-0.6644785874564122,0.4009829858806421
1.4007174000285991,0.3781061967725992,-0.5061680308162316,-2.565282077962829,-0.6650029317555681,0.40417757965519785
1.4000856523710978,0.3861595550954442,-0.520495051602972,-2.5616035648623146,-0.6657137964747041,0.40743510981555114
1.3992287103031327,0.39420499091774563,-0.5334809452309394,-2.5585472923798576,-0.6662437698073106,0.4106415339707757
1.398446454556234,0.4018484087227259,-0.546005219437987,-2.5555564396404313,-0.6667726891843212,0.4136944977145506
1.398297446532228,0.4083259605112222,-0.5596393013298393,-2.551613881883645,-0.6676310259873153,0.4163908043039978
1.3974424873886602,0.41687628399220295,-0.5737677984238057,-2.5482130602650783,-0.6682387517569023,0.419810274273563
1.3962201656203488,0.426651809814321,-0.5884819056671783,-2.544995698020015,-0.6687381776058948,0.4236677910441351
1.3960832280101572,0.43322137373611913,-0.6023930283117667,-2.5409582717929418,-0.6696200275764359,0.4264054074872544
1.3954328280107435,0.44092006983890114,-0.6158159915385134,-2.5375690720104975,-0.670262502168407,0.42950962080550925
1.3944430169556083,0.4499974056106235,-0.63033252580009,-2.5341836994180813,-0.6708421294798358,0.4331224277998653
1.3939986229591295,0.4572360045148853,-0.643935487121386,-2.53053917948522,-0.6715795758364506,0.43607657791837096
1.3935766998017436,0.4641159392728511,-0.65686709162926,-2.527074004020952,-0.6722808429708239,0.4388844491419339
1.3930994363489062,0.47099362681093243,-0.6694684487757416,-2.523761942495136,-0.6729376117294888,0.4416796348739916
1.392921293259074,0.4776103409552094,-0.6832430394104468,-2.5198057292413267,-0.6737936947145085,0.4444283671119512
1.3922226381236398,0.48468936484282776,-0.6949943573114089,-2.5169649382845596,-0.6743041764583373,0.44726137944027006
1.391861605069901,0.4913333950564,-0.7077553622604997,-2.513491404137909,-0.6750184416026273,0.44998281969081266
1.3912272121509937,0.4990774786426698,-0.7213740610909065,-2.5100278676888172,-0.6756805366127524,0.4531095427226667
1.390306049509015,0.5073612107243843,-0.7345163398396365,-2.5069874712624483,-0.676195215180321,0.4564026986034771
1.3896609324446334,0.5151571522106352,-0.7481881789268199,-2.503518482277871,-0.6768565763196319,0.4595489858729279
1.388791972849656,0.5233206092577358,-0.7613678182465702,-2.50041586068132,-0.6773947654793939,0.4628025635087438
1.3879174390138838,0.5314026054173251,-0.7743322271548456,-2.4973832243760534,-0.6779162169777327,0.46602065278232047
1.386759347059414,0.5406749774635593,-0.7882967215704657,-2.4943278571004615,-0.678390987096118,0.4696798993735599
1.386168393986983,0.548126217659231,-0.8015147291421448,-2.490942010894787,-0.6790435653981926,0.4726925109160119
1.385522287117507,0.5559548072548027,-0.8152538834354033,-2.48745380478521,-0.6797090621867319,0.4758523374397186
1.384012809222956,0.5661725239975491,-0.8292709944569253,-2.484726100254642,-0.6800460602705248,0.4798351624285041
1.3835096052022868,0.5729635682333839,-0.8415258275086557,-2.481543298366812,-0.6806690580036785,0.48258835708302456
